ID,target
2f4daaf26,26629688.281864576
2f5332610,444309.8586023277
2f673ca39,2036377.418259065
2f8c6923f,5998603.568074872
2f9e198eb,407663.578664229
2faeb57fd,4888745.786343134
2fb03280c,2800372.3688630406
2fb62052d,1388197.5856858615
2fbc0500e,28811909.91054762
2fbdef9b2,989241.894196615
2ff0309a6,16244549.758647595
30016c714,16139543.010313114
3013da8cc,8566252.86855552
306630eeb,1603770.1168285701
306793c8e,206810.80730430642
307098375,5002182.082922125
30874cdfa,1083905.4161933365
30b6a13fe,1381922.266222123
30bebd1d7,21173227.671799712
30d46c23f,377954.9014987606
30ea48a09,2429563.125967195
30ef619ac,29346496.902141683
311ddb270,207603.42213465384
312477663,5371069.3062326005
31534c4a2,31005189.863593146
31595e67e,3358429.085497898
318b6f274,1318238.2584671434
319b97a42,10071059.878185242
319e95726,510620.41550278297
31a1f645c,99694.15131651908
31b50a851,3221013.4882849464
31b94f5fa,1878882.1362928548
31ba202e7,2806608.4873846914
31cc79b72,271343.0882318098
31cf2ec3a,9405346.794676507
31e61d1f3,14417860.171389312
31e665064,1666108.4563146182
3201bfc16,884885.6298920795
32209c51a,994609.5449524368
3222ec38b,6119976.285105974
32259bba6,117327.92875522182
322ec1b02,161709.86295283344
322f6101a,16483592.79370498
323cb550b,8506328.887851328
325135abf,810781.9609651216
325fa68d2,30542511.560768623
3270ea32e,9513349.131364027
32738610c,1978018.3638869897
327945605,1131883.0645448056
328bf2a6e,4197953.788147092
32a1b713c,16233061.95989544
32bd5b5aa,1044617.225076734
32c96f899,7375200.769219239
32ca45384,79838.56268324332
32d8bcb79,51587.804511668364
32dac16ab,42404.13187019302
32e450017,2101471.6440264294
32fad0bb2,3788951.599774451
33027a097,682021.1872410882
3330f52e0,10500976.893195985
3339dbd5c,6094531.78616555
33500c9a3,1055369.2251411842
336dadeca,13731505.25819698
33823e0f6,7957911.194688281
338e66112,382286.6464912292
33c7f16ef,15346797.766117822
33d5c158f,11731326.841640355
33e859e89,975998.8184497743
33f438780,3990655.026696173
340414cdc,19379168.276666664
3404b85b6,31009814.69537717
341a3f0c1,1895393.0763880436
342394ada,1006596.7001972627
3442e5203,103153.27160660173
34752b6e4,2763669.2143742135
3487593b6,2781800.371119338
3499dd5b0,860400.9418282587
34a45aa10,4613401.335713846
34d5e4f3f,491524.46364043525
34e6c44cf,4677927.6312409965
34fc672ab,102258.63392777048
350fd9a22,545246.9883810072
3519e1b4d,1724259.5598521994
35363a899,79375.51004068836
3540b1ba4,1054219.753395474
35483539d,14582411.151637016
354883fb6,2355701.5169150666
3576e488d,18664047.128669344
3582eb585,989542.859068974
359d25b38,1657770.3830692335
35a08c9d3,18375907.246901162
35b0c79f5,1989790.2757120791
35b338a94,4340768.269726932
35dcc0108,1208468.6276993346
35e66b440,15430873.983831799
35fbfd3fd,215051.81567339064
360890554,1253867.5424174375
36116f92b,54574.4031630215
