feature,rmse
b30e932ba,0.6317653433344479
9306da53f,0.6318165886022639
9c3154ae6,0.6318403532382096
ba852cc7a,0.6318515871611081
cbb673163,0.631914907439458
db3839ab0,0.6319187815324775
9abffd22c,0.6319312206545337
f97d9431e,0.6319348561822388
963a49cdc,0.6319560637415153
e803a2db0,0.6319844027975765
44d5b820f,0.6319984349066382
8f57141ec,0.6320072549424314
b7c931383,0.6321096420965608
13bdd610a,0.6321611197146967
d6470c4ce,0.6321671692050147
8337d1adc,0.6321771243280232
1977eaf08,0.6321972166325154
1e6306c7c,0.6322227208921571
f8cd9ae02,0.6323143768819236
092271eb3,0.6323346707758967
88ef1d9a8,0.6323371062201424
d5754aa08,0.6323578585631578
f16a196c6,0.6323615400961841
1702b5bf0,0.6323789251005878
ead538d94,0.6324082234494183
236cc1ff5,0.6324551523956571
bd6da0cca,0.6324837085944446
d7875bb6c,0.6326231749705681
041c5d0c9,0.632633199613277
6eaea198c,0.6326437353643264
bdf773176,0.6326593195950951
b75aa754d,0.6327158769672984
2570e2ba9,0.632766639150444
1d5df91e2,0.6327755339307519
230a025ca,0.6328045648644248
578eda8e0,0.6328116225382894
64e483341,0.6328267569614168
95742c2bf,0.6328582476339698
2ad744c57,0.6328737668371535
22abeffb6,0.632884084666325
0186620d7,0.6329429245979385
a09a238d0,0.6330378033521371
99e779ee0,0.6330417623669318
ed8951a75,0.6330717012757109
5291be544,0.6330940669426294
4416cd92c,0.6331386819872357
f14b57b8f,0.6331772823743107
e75cfcc64,0.6331803406270682
26fc93eb7,0.6332935386200745
d79736965,0.6333357142469932
e43343256,0.6333418074570872
5d9f43278,0.6333552563141415
cfc1ce276,0.6334087495040615
50e4f96cf,0.6334129639471248
23310aa6f,0.6334349362406331
1da5c1b6b,0.6334350135683046
6619d81fc,0.6334367360222656
8675bec0b,0.6334601627143748
99f466457,0.6334719783972393
fcc17a41d,0.6334917116530442
21e0e6ae3,0.6335137596526829
aac52d8d9,0.6335268302185832
f7d385108,0.6336056663928843
d6006ff44,0.6336208738544828
8479174c2,0.6336289344775801
555f18bd3,0.63367217577026
0e3ef9e8f,0.6336790277979357
ef30f6be5,0.6337910951827711
3bdee45be,0.6337916347011762
0784536d6,0.6337972122647709
6c0e0801a,0.6337992546848675
22d7ad48d,0.6337992988719394
1fe5d56b9,0.6338002540764264
935ca66a9,0.633831634100727
d5e6c18b0,0.6338412413987584
2eeadde2b,0.633861520405888
37c10d610,0.6338753065366702
60a5b79e4,0.6338754027857214
fb5a3097e,0.6338768419633385
5e645a169,0.6338825303230737
86558e595,0.6339085642874087
29ab304b9,0.63393000316999
0d7692145,0.6339490126953825
34d3715d5,0.6339725097963165
bf042d928,0.6339925904375765
98d90a1d1,0.633999288281125
a75d400b8,0.6340022956195398
f296082ec,0.6340146293290034
86f13324d,0.6340309880296403
b6c0969a2,0.6340397316761889
18c35d2ea,0.6340605911389532
dcc269cfe,0.6340678223668318
241f0f867,0.634093067627901
fa9d6b9e5,0.6341291039924173
857020d0f,0.6341356059188946
e5b2d137a,0.6341365355769126
9884166a7,0.6341368574793189
4fe8b17c2,0.6341408308536616
7166e3770,0.6341667979744745
b599b0064,0.634170227218579
0c8063d63,0.6341733442987665
2e3c96323,0.6341832082159778
3de2a9e0d,0.6341943102363883
988518e2d,0.6342222481392373
0a26a3cfe,0.6342285296190173
a1a0084e3,0.6342462344976217
dd771cb8e,0.6342526207350169
93ca30057,0.634271178835206
edc3f10a1,0.6342726645005409
402bb0761,0.6342740697225867
e79e5f72c,0.6343098863301022
20551fa5b,0.6343128706981146
3be3c049e,0.6343306850394893
64e38e7a2,0.6343511347739675
63c094ba4,0.6343530055417432
9ed0e6ddb,0.6343587755541152
4681de4fd,0.6343604503169352
ffb34b926,0.6343688196850027
ef1e1fac8,0.6343776748296159
01f7de15d,0.6344085723373032
0c9462c08,0.6344127499646339
8dc7f1eb9,0.6344372581697488
342e7eb03,0.6344464150100183
737d43535,0.6344627642432005
c8fdf5cbf,0.6344706627899326
122c135ed,0.6344802194438253
27998d0f4,0.6344925145259636
96b6bd42b,0.6345000788989797
afe8cb696,0.6345084389991792
d1e0f571b,0.6345107943958839
8bd53906a,0.6345113559750177
e9a8d043d,0.6345127209934242
5755fe831,0.634521375239227
c3c3f66ff,0.6345215027458949
1af4ab267,0.634534458185345
f1851d155,0.6345370638103893
df838756c,0.6345421089660229
e8d9394a0,0.6345635576442414
22c019a2e,0.6345709681296804
2d6565ce2,0.6345883632126705
2f26d70f4,0.6345932316481844
86875d9b0,0.6345997163383508
964cd68bc,0.6346276981104931
fe28836c3,0.634648880146749
bc56b26fd,0.6346629480449413
7da54106c,0.6346704078708004
ebe9f985f,0.6346840911176871
193a81dce,0.6346890495289195
2191d0a24,0.6346927087003843
30b3daec2,0.6347023836019274
dd85a900c,0.6347035441628885
57535b55a,0.6347209191666355
ca2b906e8,0.6347285849782365
e3a38370e,0.6347370677282506
6fa35fbba,0.6347400605716822
3eefaafea,0.6347434271261373
acc4a8e68,0.6347668087064059
415094079,0.6348252303477656
62ea662e7,0.6348316828677615
24b2da056,0.6348321994945538
43d99f930,0.634834110607165
1bf37b3e2,0.6348348485343073
6e29e9500,0.6348377196853264
8c61bede6,0.6348385240382626
2bbcbf526,0.6348422033725194
324e49f36,0.6348433183343579
58e056e12,0.6348460630631234
a9f61cf27,0.6348472460113367
92ba988e1,0.6348582434685616
b4cfe861f,0.6348626509284839
854e37761,0.634867771553973
c976a87ad,0.6348781241626821
b25319cb3,0.6348782201593943
7623d805a,0.6348920654976867
1d0aaa90f,0.6349098530452297
0106dd950,0.6349098824629325
408d191b3,0.6349162668946895
b850c3e18,0.6349315363296761
166008929,0.634935355040063
3b8114ab0,0.6349374537986336
526ed2bec,0.6349477818630838
2488e17f5,0.6349512916976412
88219c257,0.6349616372209765
5bf913a56,0.6349795151219046
beb7f98fd,0.6349877747935871
0b1741a7f,0.6349958564930526
0b1560062,0.6350096687879007
f016fd549,0.6350122748176724
a60027bb4,0.6350245564208283
4c60b70b8,0.635031571137325
f6eba969e,0.6350332676390579
2e103d632,0.63505256556886
93a31829f,0.6350545493451868
58ed8fb53,0.6350553199434945
a93118262,0.6350658247846014
f3cf9341c,0.6350718460339357
59dfc16da,0.6350775146414315
7ba58c14d,0.6350788228524034
1d9078f84,0.6351015197162933
dc528471e,0.6351049153661852
2cff4bf0c,0.6351204203740315
cc73678bf,0.635120540223599
19975f6ff,0.6351387388059859
f977e99dc,0.6351426060742603
5239ceb39,0.635154448174677
7c444370b,0.6351755566787058
0f7ae26ce,0.635181944447341
0e0f8504b,0.6352193670975499
9f7b782ac,0.6352270546122311
64dd02e44,0.6352410698236898
04be96845,0.635245027437256
c63b4a070,0.6352610757571241
e4159c59e,0.6352720592671359
36a9a8479,0.6352748701366562
330006bce,0.6352843590897324
f8405f8b9,0.6352869443248464
341daa7d1,0.6352977983545341
f4b374613,0.6353050852258098
aca228668,0.6353107551275886
38e6f8d32,0.6353288733847733
65aa7f194,0.6353429631904219
49063a8ed,0.6353483184165662
a3c187bb0,0.635357093114593
a1db86e3b,0.635357938456809
1b681c3f0,0.6353588995136144
33e4f9a0e,0.6353674893822889
d2ef684ed,0.6353676569590863
21af91e9b,0.6353744955577957
f0317ca4f,0.6353805476920975
994b946ad,0.6353809764876664
c69492ae6,0.6353903214890171
eae884486,0.6353952399519476
9c36a77b3,0.6353966244993066
deabe0f4c,0.6354077038165659
ff558c2f2,0.6354155788746036
4672a8299,0.6354233041905027
ddea5dc65,0.6354254655472055
77deffdf0,0.6354282845926017
1a9501bae,0.6354410311406858
b6ee6dae6,0.6354411120517085
476d95ef1,0.6354436884618239
adf357c9b,0.6354530112916141
a6b6bc34a,0.6354534781977418
1938873fd,0.6354595932642769
7124d86d9,0.6354616354266407
467aa29ce,0.6354712226578624
a355497ac,0.6354768992336932
ac30af84a,0.6354771290941197
402b0d650,0.6354843972104847
ec2a9147d,0.6354880984862787
4edc3388d,0.6354989184676
d8c61553b,0.6355177531963234
be2e15279,0.6355243782764604
1477c751e,0.6355262232568115
c4972742d,0.6355395872888868
0f07e3775,0.6355457359319423
5bc7ab64f,0.6355530758139427
2862eec4f,0.635556965180634
1eec37deb,0.6355733894549307
9fa38def3,0.6355763097786089
cbbc9c431,0.6355825442689584
597d78667,0.6355881949533396
fb5f5836e,0.6356026306051658
0e1f6696a,0.6356035267837487
5d8a55e6d,0.6356147008688641
db1da2c31,0.635625007575815
6a34d32d6,0.6356276853347143
74d7998d4,0.6356395510982243
cde3e280a,0.6356425800434895
7a12cc314,0.6356485054542728
841704460,0.6356625837526321
d421e03fd,0.6356748235087635
ce8ce671e,0.6356839960806134
caa9883f6,0.6356870979254212
1e16f11f3,0.6356885197241691
293e2698e,0.6356976118863664
313237030,0.6356977410767861
fdd07cac1,0.6357216776875728
9e711a568,0.6357268748822263
c7525612c,0.6357330012832465
9236f7b22,0.6357408008340089
23db7d793,0.6357536626848839
44f3640e4,0.6357543936995375
2dbeac1de,0.6357641688034197
097c7841e,0.635764774379319
6b119d8ce,0.6357660888118104
896d1c52d,0.6357694599542556
467bee277,0.6357728673247935
c270cb02b,0.6357755498993394
0256b6714,0.6357792901913023
3c8a3ced0,0.6357811505351219
d7285f250,0.6357867952071239
6f88afe65,0.6357968510896882
ebaaead05,0.6357997226798785
dc10234ae,0.635801800727836
2c42b0dce,0.6358149187146701
aecaa2bc9,0.6358173840791119
9e39c29d0,0.6358193115435538
899dbe405,0.6358282884316734
be448d5b9,0.6358319197877584
f31b73813,0.6358367257917549
d47c58fe2,0.6358380260757104
2fc60d4d9,0.6358475003501277
51d4053c7,0.6358495053596408
f1c272f04,0.6358497356647492
e1d0e11b5,0.6358573251462182
1a6d13c4a,0.6358582597809512
b7d2baa45,0.6358620896394843
d318bea95,0.6358625447438179
2b2b5187e,0.6358638368090503
62d0edc4f,0.6358759129035206
01c16cc5a,0.6358759436442292
1029d9146,0.6358779409084285
ac61229b6,0.6358838282040413
762cbd0ab,0.6358852855998436
9581ec522,0.635890617897803
9d4f88c7b,0.6358908133708178
ba4ceabc5,0.6359133663615361
a6e871369,0.6359166561190875
ad4e33a4c,0.6359206112863979
941244262,0.6359339669959667
4933f2e67,0.6359355954563782
080cd72ff,0.6359361688683817
9452f2c5f,0.6359370490694798
0d5215715,0.6359477785505566
dd3e0f1d7,0.6359547013276193
5ad1de183,0.6359599861734373
e222309b0,0.6359669688034486
907e76fa9,0.63597378560787
a396ceeb9,0.6359740619282334
a61ce65a2,0.6359780367975907
26144d11f,0.6359890894928805
ca67f1baa,0.6359933261825067
57276ea06,0.6359971251347961
abb30bd35,0.6359996663112157
87a2d8324,0.6360020400329893
de0aaf6f4,0.6360290573228101
b1bb8eac3,0.6360296416500817
a8b721722,0.6360425294394834
aba01a001,0.6360463360157512
d5fa73ead,0.6360475024292928
cbd0256fb,0.6360479454605537
1fa0f78d0,0.6360495288014953
6192f193d,0.6360499900451978
3a07a8939,0.6360548018108729
615cc4c17,0.6360584313255507
8a088af55,0.6360615235650023
a19b05919,0.636062067897438
44cb9b7c4,0.6360675655374485
37ac53919,0.636074117393919
4da206d28,0.6360767150719399
20604ed8f,0.6360829636755054
a29c9f491,0.6360866133520039
348aedc21,0.6360887828397962
32cab3140,0.6361096793720058
1bf8c2597,0.6361164655052955
2954498ae,0.6361313193613882
8c8616b62,0.636133714730111
b9ba17eb6,0.636138051919698
c87f4fbfb,0.6361437603668585
b1b17b543,0.6361474596054545
fd1102929,0.6361669301307266
1f2a670dd,0.6361684266771883
f0aa40974,0.6361704669576473
22c7b00ef,0.636174737420187
212efda42,0.6361831840703228
f8ccfa064,0.6361858161216152
547d3135b,0.6361969011974361
6b795a2bc,0.6362009715887496
45319105a,0.6362032318534132
adadb9a96,0.6362042469634527
95aea9233,0.6362192606007292
1435ecf6b,0.6362221562345842
775577e6f,0.6362231755265755
150dc0956,0.6362258757463188
9fa984817,0.63622733174104
0809c8241,0.6362330648080691
90a438099,0.6362351147479339
76a75bd91,0.6362426238901384
c83ce87d0,0.636256689673504
1401de8c2,0.6362581155420224
56b9c3eb3,0.6362702923624957
9d478c2ae,0.6362730688149452
8781e4b91,0.6362794042355029
76bfb8732,0.6362966764503784
f308f8d9d,0.6362973225273038
ed0860a34,0.6362990282862336
9d5c7cb94,0.6363034891732006
b56f52246,0.6363086708632335
aecd09bf5,0.6363115016678441
3d6d38290,0.6363166701504089
1ba077222,0.6363208865076511
edad0778a,0.6363244991590441
e5587ec32,0.6363273603923317
8ab6f5695,0.6363306116604805
e78e3031b,0.6363339681825987
298db341e,0.6363362972573237
5c0df6ac5,0.6363422969232653
716e7d74d,0.6363442153884192
1a82869a6,0.6363474267984472
a79522786,0.6363489479420861
414b74eaa,0.6363584232029608
26df61cc3,0.6363627471787651
692c44993,0.6363778102275713
eb4a20186,0.6363985060958554
6dd2090e5,0.6364075714314025
9d435a85b,0.6364169188430214
9df4daa99,0.6364228219331526
c73c31769,0.6364274392465662
d5dcaa04a,0.6364325595764961
a8b6710d0,0.6364439533810445
d7f15a3ad,0.6364498230854483
45bc3b302,0.6364513440421797
2cb73ede7,0.6364730016907352
f514fdb2e,0.6364773145083074
45226872a,0.6364846915457137
a175a9aa4,0.6364851362194653
9bd66acf6,0.6364883756174297
8909db7d5,0.6365032814070667
1fd0a1f2a,0.6365047080045418
b88e5de84,0.6365098532086574
a8dd5cea5,0.6365131847456077
7a27eda46,0.6365139941878348
24bcc2f15,0.6365143224029338
733b3dc47,0.6365215596593954
d36ded502,0.6365276859785439
e2b4d4ef7,0.6365339064217433
b0310a768,0.6365346321858604
06b19b6c4,0.636536923358543
105233ed9,0.6365370229350937
172a58959,0.6365455230875737
2b0fc604a,0.6365484511234141
8389fa5f0,0.6365488214944587
5fe6867a4,0.6365508132294618
cd24eae8a,0.6365573318029777
6984f4045,0.6365600198173675
5c208a931,0.6365621472672259
5a5eabaa7,0.6365682556899989
51ebff825,0.6365694117575716
0d866c3d7,0.6365714035316479
6ae0787f3,0.636573147479197
442b180b6,0.6365744760378194
32b64ff51,0.6365813476915533
1d593ae5b,0.6365813868550332
429687d5a,0.636589989700852
e7c0a50e8,0.6365900924295061
56ec098a1,0.63659437113963
0ac076350,0.6365968996772956
d7978c11c,0.636603553634847
ab7b12083,0.6366050066994916
a498f253f,0.6366079232213195
a960611d7,0.6366096955025087
fbaed5913,0.636610961352282
0494ca73d,0.6366111142962091
6df033973,0.6366157389287602
025dea3b3,0.6366185449681588
64cabb6e7,0.6366287144237659
635fbbd2c,0.6366319562362412
fc9d04cd7,0.636637032546607
2599a7eb7,0.6366380413361107
aeff360c7,0.6366392997539654
bee629024,0.6366397077226661
4ecc3f505,0.636645690024626
59cb69870,0.6366469988444585
170655e35,0.6366472512831869
dd84964c8,0.636649749475728
06393096a,0.636654948141563
c91a4f722,0.6366581747007105
203c64df6,0.6366627820422501
197cb48af,0.6366648548568362
930f989bf,0.6366726677292479
00302fe51,0.6366781764019978
bd308fe52,0.6366807373008023
0872fe14d,0.6366845660816355
26e998afd,0.636685492788154
4e06e4849,0.6366865809569136
686d60d8a,0.6366902452620152
6d0d72180,0.636692387245018
7db1be063,0.6366961016606932
f6bdb908a,0.6366969974647683
9b26736c3,0.6366995435193663
018ab6a80,0.6367000748001457
39b3c553a,0.6367005053450153
79cc300c7,0.6367024973972937
2fc5bfa65,0.636702974050802
81aafdb57,0.6367043977781119
ca45bdef0,0.6367065029059631
cc0045289,0.6367074180214436
215c4d496,0.636708055139366
cb4f34014,0.6367104827608902
b0095ae64,0.6367187759206159
6d2ece683,0.6367191932149228
2b9b1b4e2,0.636720827820741
ab7764ead,0.636720850821427
8d8bffbae,0.636722014410622
258412544,0.6367220483830999
9c42bff81,0.6367234712899221
1ce516986,0.6367236750200009
ff65215db,0.6367309461626929
4de164057,0.6367310873447576
f41af7c85,0.6367346158087622
6c5c8869c,0.6367375946795238
0c4bf4863,0.6367395553272399
df6a71cc7,0.6367441742260468
0019109c4,0.6367457282420349
13b8f7347,0.6367573479474654
3c4df440f,0.6367638142021703
fd99c18b5,0.6367700593020197
5f11fbe33,0.6367704125398469
d4e8dd865,0.6367761129965139
b58127585,0.6367774100191264
fb1d4afcd,0.6367838693516189
e7071d5e3,0.636786067735561
e2c21c4bc,0.6367887656863536
cb5329038,0.6367926368130405
cbeddb751,0.6367927511896675
dff08f7d5,0.6367972602134438
51ee03895,0.6367995019734454
c4d657c5b,0.6368011294766158
9aeec78c5,0.6368083622677665
fb387ea33,0.636813537584887
05d17ab7a,0.6368173494461076
a6c9347a7,0.6368222229940125
77697c671,0.6368233225583111
ec5764030,0.636824538060007
d8ea347e9,0.6368255405585533
a00a63886,0.6368292652684869
fe33df1c4,0.6368301006646995
20ff37b40,0.6368309478690828
266525925,0.6368346695437914
d15e80536,0.6368374941699534
a2616a980,0.6368399773426496
a9ca6c2f4,0.6368402417909058
580f5ff06,0.6368410798219185
6cd6037bd,0.6368446619169372
8722f33bb,0.636846152633716
63509764f,0.6368471334350141
4e4e9d21b,0.6368475714163928
64534cc93,0.6368478209628282
b219e3635,0.6368480833803506
ced6a7e91,0.6368481951357169
a3e023f65,0.6368485521947279
616be0c3e,0.636848813861902
7f91dc936,0.6368507397862792
83fc7f74c,0.6368518398988631
e209569b2,0.6368537471145972
c08bf12d7,0.6368548004942864
e8a3423d6,0.6368590869877401
ffa903344,0.6368614594536262
9488c30e3,0.6368630967304427
c10f31664,0.6368650904682036
2ca23426b,0.6368691155164283
4b9540ab3,0.6368754347362889
134ac90df,0.6368807835390029
b2790ef54,0.6368824063241987
438b8b599,0.6368845729458876
71c2f04c9,0.6368896569047289
121d8697e,0.6368912750030702
0a953f97e,0.6368916347279868
b6fa5a5fd,0.6368960995714332
2a9fed806,0.636901865421894
c5aa7c575,0.6369094758076341
ccb68477c,0.6369185027427591
93521d470,0.6369253165806519
47aab5d12,0.6369258210554969
14a5969a6,0.636926796331177
1c62e29a7,0.6369283318633044
800f38b6b,0.6369302430029253
ca010e4f8,0.6369335869972911
9c502dcd9,0.63693368026786
4bdeca0d2,0.6369413603483268
bee71cf84,0.6369434343272454
32313055b,0.636946541577216
25968f96e,0.6369476083815873
7ad6b38bd,0.6369485838000607
ccc9ba695,0.6369517123754423
7a7da3079,0.6369557025655104
20305585c,0.6369573811842439
ba136ae3f,0.6369601161902924
c7775aabf,0.6369610714058777
19a45192a,0.6369681320973412
6bab7997a,0.6369686398447885
543c24e33,0.6369690670049224
715fa74a4,0.6369692377346705
f990bddac,0.6369695343620072
a5e0d3ddb,0.6369736426428368
0c9b00a91,0.6369736486659974
ffdc4bcf8,0.6369748288931532
f04f0582d,0.6369748613178035
07cb6041d,0.6369765225798024
f5e0f4a16,0.6369774020412985
d1fd0b9c2,0.6369865128116337
dd0491aad,0.6369961572039028
0cad4d7af,0.636997482772991
4bcf15776,0.6369975496880544
3adf5e2b5,0.6369992288310242
89e7dcacc,0.6370088870510794
504c22218,0.6370115050608424
edc84139a,0.6370138779570962
a8b590c6e,0.6370208938775057
842415efb,0.637021244791354
3132de0a3,0.6370274573949003
3305c8063,0.6370294590762462
051410e3d,0.6370296995804412
63be1f619,0.6370318014585121
4bf056f35,0.6370319774814124
e5ddadc85,0.6370322438585577
753e0a307,0.6370337924746148
693972ceb,0.6370341810257698
f1fbe249b,0.6370343323679111
9f5f58e61,0.6370353101251005
74d7f2dc3,0.6370378532857042
6ba70f5f8,0.6370401348619891
cda277b2a,0.6370436339289502
2bd16b689,0.6370461796190475
d3a116347,0.6370464351446342
47a8de42e,0.6370514843121567
1389b944a,0.6370521515593609
c0b22b847,0.6370523128637291
bae4f747c,0.637057921868471
9bb02469c,0.6370590198949002
22f05c895,0.6370597721753867
939f628a7,0.6370604147068433
48420ad48,0.6370630190817977
fc436be29,0.6370678785664492
36a56d23e,0.6370805496598579
903749e8a,0.6370815776090882
9dbb6b717,0.6370831190360455
19a67cb97,0.6370844035993224
090dfb7e2,0.637099418422762
cac875244,0.6370994648093642
c901e7df1,0.6370995760181282
e3d33877c,0.6371093867811983
b361f589e,0.6371101708755783
fa5044e9e,0.6371117437962546
22610c726,0.6371126146534655
9a3a1d59b,0.6371150741161743
4cffe31c7,0.6371174837068021
d7334935b,0.6371195418731734
74c5d55dc,0.6371292234471333
22b980fc8,0.637130434213134
50108b5b5,0.6371428194889477
c2acc5633,0.6371444436873187
c0d2348b7,0.6371469385578159
567d2715c,0.637147819135545
7f55b577c,0.6371479790702489
7f78a36f7,0.6371495355787228
a34f8d443,0.637151983369074
5807de036,0.6371553891891701
08e89cc54,0.637157939238926
04466547a,0.637160247275942
d251ee3b4,0.6371684199531367
1a7de209c,0.6371734105946945
251d1aa17,0.6371737018066271
850e01a62,0.6371778887952398
c5cb7200e,0.6371790548248113
a43c53c45,0.6371792339446495
86eb6ec85,0.637180769259924
cd41bbc4e,0.637182060878608
9e4765450,0.6371822712971069
d7d314edc,0.6371838283225582
867c937bb,0.6371862212096072
7aaefdfd7,0.6371868444067597
4d2ca4d52,0.6371871192963037
9509f66b0,0.6371891117690649
bc2bf3bcd,0.6371898371416057
5c20afdb3,0.637191614005476
e700276a2,0.6372021498333162
2ce77a58f,0.6372046039168572
9ddb5842c,0.637211040169621
3d23e8abd,0.6372124308648403
1af4d24fa,0.6372196317932166
1520de553,0.6372215988283307
5ee81cb6e,0.6372229209757352
717eff45b,0.6372250009575463
2155f5e16,0.637228844447004
64c6eb1cb,0.6372293928470933
70f3033c6,0.6372342166619851
3b843ae7e,0.6372392016658711
268b047cd,0.6372393548400483
8c94e6a4b,0.6372394957269316
fa11da6df,0.6372429014155527
4b6c549b1,0.6372436374020497
08af3dd45,0.6372450360174439
e8b599c85,0.6372494525364241
05cc08c11,0.637252806364471
4c6a1accd,0.637256725335399
7e814a30d,0.6372582550803684
1189ee335,0.637264583876325
643ef6977,0.6372661878406249
0aab2f918,0.6372696171751341
a0a8005ca,0.6372708555327348
e429ad370,0.6372718726703974
2c95e6e31,0.6372754873944115
32ebdadbc,0.6372779456374364
d9fa0485a,0.637279009415922
cb5587baa,0.6372798993093788
5b943716b,0.6372821591474686
18c0b76e9,0.6372824870375533
5a88e3d89,0.6372836470101624
5a88b7f01,0.6372844687294447
7f9d59cb3,0.6372881474341999
f81c2f1dd,0.6372887014567774
45630adf0,0.6372892540446536
1de239e78,0.6372908510596951
3839f8553,0.6372915164627401
a5c62af4a,0.6372920791149104
3dc46e323,0.6372936695110677
cf4a89033,0.6372958968287928
62071f7bc,0.6372994423960157
c25ea08ba,0.6373004275105211
822e49b95,0.6373012951005897
99197edf2,0.637301878937151
fb32c00dc,0.6373024568009393
cacc1edae,0.63730891917376
97ea72529,0.6373089622136108
3c209d9b6,0.637314390888297
08c089775,0.6373173347123194
6a542a40a,0.6373200436033928
5c6487af1,0.6373217176405417
71ac2b961,0.6373232311473495
ef4b87773,0.6373254636678813
834fb292d,0.6373288585843574
ae3aa1abd,0.637329519066029
02861e414,0.6373310274935161
280898a2f,0.6373386795486264
d709df8f9,0.6373400268314355
d7cdd8aef,0.6373408110449823
607a7b8f0,0.6373410529879345
600ea672f,0.6373418996591077
1a382b105,0.6373419677494527
2c339d4f2,0.6373435901048349
cdc36a26a,0.6373459922621084
b02dfb243,0.637351600997467
5f9879270,0.6373554881533988
0741f3757,0.6373567553332712
3da5e42a7,0.637361180944158
698d05d29,0.6373644115621879
5dfd0ef29,0.6373700759123186
4baa9ff99,0.6373719807779986
be90775f4,0.6373751760148689
ba5bbaffc,0.6373758027998726
acd43607d,0.637379363673398
f3b6dabf7,0.6373827660734958
27c5d13c9,0.6373853430801462
26c68cede,0.6373857598475189
c55eb4392,0.6373858496068302
044c7e993,0.637390807879504
1084e5813,0.6373917100693988
eb19e8d63,0.6373953197363
a7f94dd85,0.6373962313648625
9a5cd5171,0.6373969326538436
38f49406e,0.6373980902320837
4c2064b00,0.6374040904234537
3aad48cda,0.637404802676838
4d6a1439e,0.6374100629561534
b84b2f72d,0.6374111462781222
a15b2f707,0.6374152480551563
736513d36,0.637415773498052
1847c8140,0.637417584319723
8d4d84ddc,0.6374194297818051
de63b3487,0.6374248387976554
80c0c9910,0.6374250082538612
0f6386200,0.6374257238847424
8c2252655,0.6374288037062609
dc0118d47,0.6374322861548636
284d07c28,0.6374336749881171
5dae1d1e8,0.6374357565795972
a459b5f7d,0.6374398393083035
f3bfa96d5,0.6374400556262438
b47be7e76,0.6374412573948158
c9160c30b,0.6374446962361132
8706aa459,0.6374510908658888
4e593c1c5,0.6374527329304415
bfbc53791,0.6374558429794047
39549da61,0.6374559079273425
724b993fd,0.6374585532350732
df1ed6b50,0.6374604427689959
5ab3be3e1,0.6374611798688926
80b6e9a8b,0.6374634464807083
0badd2fa2,0.6374638845579087
05f54f417,0.6374640701823276
0de698985,0.6374697055425022
6fee0d7b4,0.6374700989048345
bdadd6c34,0.6374706177525518
3af1785ee,0.6374708863557521
