ID,target
146500b51,13759240.210975725
1469e98c5,2851694.5392729347
14a5d0fe8,8160162.67310721
14bd7d131,2025347.6576958846
14c84f0c0,10085426.101852717
14e082e9a,144155.1253109416
14f452ec9,2752519.8958226363
1503cdcc6,8031706.721615341
150c45d59,149174.228148965
15193f459,5138602.514600067
153140a59,451206.60551363823
1533877f8,204412.8254213472
15503a18c,12305464.654807584
1550e27bb,1020475.8778846151
155140b96,1006312.5785953604
155cf878e,5928535.264463853
157d76880,2018281.2912932646
15842e967,12081955.590267913
1595c36d2,55562.04639233827
15a93fbc8,1040294.1592439797
15cd1d1d5,8182343.819390408
15d255c9e,1956797.54762588
15dd66bbf,9983353.248828713
15defc71c,10902709.509879095
15fd7a9c6,196931.2145238052
16015eb55,1225858.674611612
161b74329,2429545.9919753787
16264c5bc,10057093.364818227
16532a0c9,2569692.2561255265
1653b322d,16784816.11319822
1694a2a9f,686892.7429082546
16970ce16,1088717.6994059605
16a02e67a,2332925.237384563
16ab8ae14,25340323.81123955
16ac64d07,381070.4510632432
16bc96b7b,4361801.659196504
16dd8452d,4148196.3010098846
16e7329a9,4501716.73845181
16e9f83f3,3581064.585338613
16eafcab5,11591543.780313991
16eea6b20,39281.644919910155
16f48066a,22564232.181903034
16f811105,658793.35898723
16f95b9ee,2149874.578020638
1719c79a1,15570448.973092956
17224efee,3957956.2259329744
1739fb8c4,19634471.90550189
17b624c7c,19678083.600771915
17b8789d4,1485704.9650589155
17ba8f200,23758115.77033232
17c3e83e5,6311096.45519552
17d5bfa1d,9750072.097823426
17e2164c4,2313601.7188558206
17f9d8c9c,4529754.7150501255
17fb87123,1738286.6562601207
180f21115,1385304.7656255043
183e6b6bc,6841277.212070665
1842ddf03,4169277.492608728
18516f2bb,3380342.3127114843
1857737c8,692611.7992591811
186030841,2853033.3138254248
18768ec17,77968.27423851579
188521e79,201431.38130193247
188884a1e,2033030.877871535
189059ba4,24171289.083559528
1895c8f1d,4032827.6239067977
189a2b5a6,962955.8840442898
18a1b4d0a,6058594.300648235
18ae5156c,1264965.9034435055
18c26f151,2624113.1551606483
18c2ecfd0,2781699.6301091937
18d443c1c,7814256.848130799
18d789f9f,374409.59930933284
18ed8b3d4,831247.4401530516
18ef9e408,343583.8913881325
18f550ac1,61850.619468851946
18f7cfa18,3968665.5276471265
1902ba327,1968124.9814228849
1906cc341,1019832.1757801296
190bdc46b,69961.69629957837
1916752c5,29686789.524780348
194757772,980923.7855464756
19624675a,1178273.076920881
1985cb518,5269546.034862971
198a1c3fa,187072.49464880602
198cdc4b7,2544930.114225331
19959f0bf,3800681.8454819694
1995ef82a,59327.33171613291
199f36888,10001744.649632677
19ac5ab5b,8442203.696819097
19bafc0eb,2341898.263563887
19bf41a02,55919.56188724871
19c416584,5073618.897330749
19ca6ecf0,216188.93942235233
19d7d39f6,9030849.476292893
19e3e9ef4,33110620.781340122
19e6e7f62,2743363.008079105
19f60d902,1202368.793751049
1a01b3554,72585.21429340218
1a060c889,1305443.641346987
1a0b7f0fc,3942632.418370089
1a29797fa,126776.67139113172
1a2fcf1b6,1968763.5916637885
1a4fdc864,5207328.779544339
1a6507f27,6298156.930225776
1a65e321b,28484397.90040002
1a6eeab3f,1473761.145564987
1a7c5c7eb,15195196.643349418
1a8d4e326,3312281.1507793847
1aa1847e8,750036.9238262841
1aa3777e8,2021295.5625372771
1aafc7dff,881828.4569477048
1ab2af2b6,10243094.53893959
1ab56116c,641049.954221417
1ac0da637,2662698.1177992187
1addccea8,25130077.225346155
1ae64cc48,38374711.371688284
1ae79fa24,19399847.697311576
1b0bf8e81,1525796.108122674
1b2383b69,854515.6021028069
1b27b561b,23408701.501827236
1b28e8107,11068299.803339858
1b2dac9f8,73303.65838214838
1b3e53c32,5059759.16334902
1b496f5ad,7912532.007268065
1b4f188b8,12347239.377091616
1b5ffb3c4,2006819.616815735
1b7d3d6b5,4580478.780689585
1b7dd98f9,208090.1801071087
1b856e021,3438914.7410578607
1b8b7d15a,6793844.482811638
1b9611c35,66739.26042514596
1bbe1ced7,6983714.069968381
1bc067951,18585919.999266252
1bc15dc5f,165180.66344423662
1bca204af,1488266.5031727355
1bf29b373,2573075.061540161
1bf5355f7,10334725.329816518
1bf546123,4486824.757396078
1bf991897,616212.1766051172
1c24d9778,2193301.367308151
1c2abdc76,2109642.5367263407
1c468f019,2795753.7687193123
1c973eb4c,1096520.8631062293
1ca047fe9,196042.05285125432
1cc560e54,5954854.663918098
1ce8e1cd0,23210279.966733236
1cfe0853f,4945738.081960759
1d063a198,93497.99655939828
1d38c946c,3754776.277702649
1d45c1732,1918551.316475128
1d5579a73,966606.8957953096
1d6b68c22,11557235.13223016
1d6c71212,11149121.823736204
1d73fc433,100920.26237023703
1d778bbac,1731844.7018100917
1d7797f00,4510970.8083068915
1d7b2c8a7,989828.2671164778
1d9d69586,4071122.3460574215
1da1c06c1,2435952.321439231
1daca90a8,5146058.046779362
1ddb43b56,662798.0493768828
1dde4804d,294020.0429237204
1ded1e01e,3642694.810516187
1dedfdbac,22502086.116380766
1df3ca92e,308930.5865792791
1e0338dcd,4077890.698124326
1e1d8d90e,2714984.243470374
1e2f34688,19588969.765082534
1e3045c18,125108.83166033686
1e36dc609,4502834.259679373
1e49872f3,1202589.5020219733
1e4fc3c40,33826553.160412714
1e5f31318,390401.48767512914
1e62607ab,1225894.9011575663
1e6b7b391,4799575.848743614
1e70871d7,144115.0495997584
1e8655d44,1564965.0790256187
1e872ba44,3006433.43593165
1ea13e5d4,172252.03935680474
1ea7f5723,62985.546663543704
1ebc766ed,4058105.106235611
1ec133eac,27660698.226937156
1ecd8ba97,3869619.7284407946
1edbf27ba,48099.419260193834
1eea651ed,121850.33886213151
1ef05eb96,33131580.474742286
1f1f8f0b0,1947500.109962024
1f2587bea,16285265.632264756
1f2a4dc5e,186140.9468817396
1f2c0b413,13259704.326569963
1f2d8d285,5246192.700782271
1f348d898,19897454.07176751
1f4ce0d39,2745486.0514722024
1f55f007a,2466256.1546870563
1f7fbf3f9,102049.53068841572
1f8049a79,774646.8654864385
1f81be9eb,9686320.997555194
1f88b478f,1219124.2399939566
1f8cc6b2e,1004376.8677488221
1faae520c,801079.2322761554
1fac1f129,3993639.410270482
1fc4260ed,418322.4856481953
1fd0de5d7,5956465.116262943
1fddfdcb6,8495533.441150324
1fde53b81,9844987.239514137
1fe1c499d,6204630.158691816
1fec49750,25734432.951997265
1ff2124f7,55696.16279834102
200d280f2,1881596.6802174938
202d9a59a,7802412.672497899
2057cfe41,11443983.724479757
20768e427,52058.27326386186
207aa2662,3846356.9612967563
207be7529,9969280.313195381
207d02e64,3295000.3433352765
209558f2d,20453557.98631632
20a9ce847,2605486.6508426736
20aa72e20,319551.0874041875
20b56724d,123757.85727057178
20c0383b4,73548.94692032134
20ca467ea,450466.39499166806
20e04521a,19270617.627131425
20e1c7d3f,3926429.5499375537
20eb12e4d,11502103.017052934
20edaa019,186171.61202084122
20f356a24,11508494.565690026
20f53f3d7,9835210.737953605
2108e8f98,410269.44580510835
210d8e7b9,6849639.343838226
2115fae97,1499785.4722137903
214c91c64,842963.4821301583
215895e0e,11980887.98925629
215ec1b11,53439.52439328122
217f330e8,3220899.640568911
21845d030,3019242.946851582
218681ee8,19377407.342651084
219d1219c,9771256.68694295
21a005717,2039269.7444528427
21c2eae29,8543784.147526644
21c3212a6,223316.46002168424
21d89ba5a,654522.2377210166
21f574bbd,22885272.82222856
2221f5277,707805.6797698103
222534cca,398702.4317751501
223460a29,4794569.133590088
2237b620f,2725949.8576074657
225b010d0,104187.09155936976
226841137,187582.04335006213
226c12d98,3708425.762527641
227d78eaa,284336.5399771857
2288a98ad,3228613.450435501
2295c9ae3,4059274.7181828143
22ad66f80,2968689.4189459705
22b060e4d,298464.9881554046
22b43e842,2092557.0890683387
22b5448e5,9799089.903851546
22cd3d13a,3822996.7726227874
22f6e346e,37603.97681753235
22ff07fcc,990809.1912204566
2310af264,343019.6943991738
23284128a,1610977.728632173
23366aeb1,28884546.081649132
233a45493,6014020.250153245
233b63ca6,190265.58358219554
23584ecf2,1499272.2214780624
235a24ca0,5360045.21807032
235f5a1e8,17378465.088855393
23644a417,662289.3399796175
237a22a48,809678.2481358055
238c9f64b,5699903.585252504
23a817a32,38244.987753994545
23ae9c56e,8421613.026689595
23bdf6d70,11263341.749498844
23ccc782e,4785955.11546516
23d8267ea,12321320.710909272
23e6b2507,9435001.661780445
23e998922,221192.97442318854
24005e477,687583.8196975606
24204cd10,540154.1753018721
242407fc6,11093224.426844375
242533f94,654885.8808537315
243072490,565454.3189573631
2432eb528,4010904.107958459
24438cac9,4974548.280916354
244961b09,3803426.5166426655
244d7b71d,2585488.6831027903
24588c72f,9702173.387524812
247290e41,5834207.275664366
247642834,2605302.5125578297
24781c050,393692.0858892141
2482cd9db,1279342.7275338972
2498c80bd,10969351.883291982
249d3d394,9998097.681689963
24a88ba6c,391858.8257084587
24b407951,584148.2538960231
24bbde7fe,1405783.244274731
24bcf52e7,19941543.067048937
24cee1fc3,51848.34519513269
24da6a83d,23408657.902406637
24dc91e16,8135805.479664886
24f01c094,3988172.233831607
250d402fb,1477136.5498151784
25106307a,452806.9346147802
2514ad945,381790.3663724996
2520e9f50,5929435.6855988605
2527b34f3,390681.1513497077
252a0ebd7,4469059.879502095
252c61716,300434.25493891706
2534018eb,2032258.5573664415
25418cdf7,548281.7059054888
257677c45,9948739.881105596
257acfbad,1345151.2179578987
2585fcac9,1708005.00845412
25aa357ac,2609349.8944223993
25d38c281,1062556.1055616897
25dfbe678,1951827.4137474413
25e52ff5c,3925931.7867379244
25e7a9b47,3970773.7301314655
25e8ca08e,7670436.790668791
25f617f68,629878.0923490277
2601e7fca,5023102.85725509
26119f3aa,916936.3416580341
26134bfd8,7942179.38837443
2638b4fa5,2198759.0069707045
263cd411e,7958815.846473453
264b40c7e,725054.9046837883
264ea7fa7,10102040.401393833
265503430,13634206.316496868
26607b251,7786813.030987079
266ee9712,1102189.272007869
267199253,4909934.94883682
2675946ac,548356.1044125174
26846ac4f,66203.14332434478
26b4eaa5f,407223.1391396611
26b572673,1285589.3310129272
26b7e2338,98491.21622289237
26be4a82b,191828.48681116806
26cfa8f1a,4924406.469528662
26f5eaa32,6860708.141715044
2702d1b1a,200427.12233358243
270c67296,7461339.381452298
270e2b263,19158154.007420693
2731dad0d,355590.43047482084
273ee54f2,3457779.147386935
2744a7500,17542575.259291094
2744e27bf,108567.3295973467
2752103e6,1592256.210679585
2756fb429,4919545.761325154
2760982aa,962397.840817494
27627b9ce,1328463.9560748893
2773077a1,8120508.81836312
2774c654c,962067.142238416
2787cfeb7,3935742.601555203
279d16b1b,844243.7569800725
27e732cf2,5440865.74838315
27fb1913f,2017809.0352522703
27fc9cc41,12495867.810941257
2801250d8,295904.27100016474
285119a43,398422.027663259
285640ed4,2184827.5314857326
2867475b8,390249.8221986333
286c781c5,12831555.17847572
286e6c1d1,3962796.158850926
287b61527,7712949.229585038
2882d560b,103515.88848916584
28d62f61e,210843.69936757942
28e98ec00,14900748.73928066
29136e042,516706.1267467935
2914a8ba1,104191.33914358391
292ad5716,3944512.4894562876
292cd92c7,14795350.192109603
294299bd3,356924.19946476107
2958c5521,192669.66254054167
295c9bf75,37731724.70275813
29631d89a,621149.4588058256
296e653c7,19377460.60904207
297e4d38d,9993763.90565701
2983ee61b,19446463.75453984
299f4c64b,4817570.135782534
29bcb3582,3897909.465297284
29cabc045,174950.0982329479
29d15b733,158627.90779229856
29dc2f338,619433.1627500725
29e45ce90,37165423.84093296
29f3cdcb7,604401.6365888283
29f512db3,235665.0826167063
2a02b036d,10641524.292205025
2a1af2ab7,965848.0528818348
2a1ee0e61,190451.86610007132
2a24c98ad,5027247.124774599
2a267ed39,7036145.6264338
2a2cab548,242004.62697331802
2a464058e,49879.64637182716
2a7a5447e,16701635.773997502
2abea3c1a,816504.6192545545
2ad0cdab1,2129959.916606193
2ad9254de,10279934.227878543
2ad9b9d8b,788184.8671635124
2add40483,103617.4941591702
2b19f27d2,3434520.035459865
2b257ba1f,866830.8925129751
2b5d51bed,5190806.840747432
2b6766e0e,15315413.47065953
2b6deb2f0,1060377.705682656
2b702ec3e,12340040.715076668
2b72ae5b2,5802596.18021445
2b74a22d4,4580753.10094072
2b83eb254,6074113.769568601
2b98daba7,56165.34597849363
2b9fbca36,39601.21687183386
2bbbfc768,994574.6484309264
2bc8fb6f8,46130.77542949997
2bd27f4de,1419800.9137347948
2bd7e26b0,570206.5711321813
2bda576f7,1387715.1135922694
2bed95e2e,5547358.958337508
2bf931963,7937862.111242005
2bf9e385e,27201201.757506806
2bfe78895,15403851.126356356
2bffc6bde,2006588.6971937905
2c01f939b,2471581.3497800427
2c03d41ec,979305.3001366928
2c044dc70,39136.61684181226
2c38b96b4,3937148.673566724
2c3a4c8e4,1318068.018582783
2c433d84b,1522709.8920346203
2c50538bc,474666.6936423659
2c518cd87,22894520.91384107
2c5bc71cb,895776.726142467
2c64d169a,5147915.002818729
2c691187a,9474818.759804586
2c754044b,5688424.148530512
2c76eca7a,5111572.908979838
2c82cdec5,365239.1119894136
2c9a3b088,214977.36790528178
2c9a60809,1352929.7512413925
2ca9abaf4,997899.6746913188
2cd540ec0,1399040.084070835
2cfcd416d,446793.0878927434
2cff7c17c,17070318.548682414
2d2e49caf,1986555.3498873755
2d4096dad,1055204.4562022376
2d5267ade,11585720.699191911
2d5942ff8,5573751.3692997
2d6fff5cc,1390272.3633880247
2d7145b44,8590214.700424027
2d7d3ea62,19290605.220775347
2d99c4386,4006552.366328245
2da855ace,12246634.226197466
2daeeec97,140490.94745619482
2db7bb348,7795847.58988821
2dbc76bec,281913.4472526827
2dcfac129,2016585.0090595258
2dd0119ab,4879834.222622778
2de5ba507,3473714.0588753144
2de873e9f,2030148.8552915112
2e04e97f1,2226902.6026299596
2e11e7343,619773.9751261594
2e164e8ac,175785.29871851546
2e1ce6102,18360576.196332254
2e292b74b,2001106.8343813107
2e319ed26,2008001.9602337535
2e3afd3f6,3076508.969690025
2e57ec99f,310226.9688769103
2e5e4e336,5961739.464122548
2e6718d2c,2153182.9613437667
2e6e6851e,2190399.803973524
2e86c47b5,2875620.817096938
2e8a1817d,2871075.8403238235
2e8ee92a7,1551054.4012336703
2eac253bb,8046779.088463903
2ecc23879,20024195.906230137
2ed599920,9865809.337363875
2ed7a5de6,1271154.410386603
2efa782d6,5018192.492618691
2f0f7fc19,11746679.332264757
2f177a7f7,586366.6644484857
2f17e847e,10278489.413901329
2f2297864,1796636.1609203662
2f2bb07f1,169573.79464447612
2f44af10b,2024607.2817698796
2f4daaf26,27778517.91318938
2f5332610,447531.88936453575
2f673ca39,2048134.4365438016
2f8c6923f,5996684.976075765
2f9e198eb,424134.374056337
2faeb57fd,4992696.089800461
2fb03280c,2560051.312589049
2fb62052d,1655156.1312853696
2fbc0500e,30227370.544518832
2fbdef9b2,1011526.189406474
2ff0309a6,14888588.37108098
30016c714,15924219.499094399
3013da8cc,8119347.871689328
306630eeb,1494868.6842189273
306793c8e,210606.86445442683
307098375,4651491.802320182
30874cdfa,1188379.9592845154
30b6a13fe,1492053.630170985
30bebd1d7,20020473.680582456
30d46c23f,418221.3198054785
30ea48a09,3132720.6820629654
30ef619ac,36341083.64581416
311ddb270,228621.7100939608
312477663,5431415.035859495
31534c4a2,36259011.99182556
31595e67e,3189992.383358701
318b6f274,1408786.0940249874
319b97a42,9755572.282945795
319e95726,559876.3764639948
31a1f645c,109811.12660674773
31b50a851,2810942.62531341
31b94f5fa,1883545.154556105
31ba202e7,2629156.0684146145
31cc79b72,276191.2584082708
31cf2ec3a,9137622.735454613
31e61d1f3,14003181.437056651
31e665064,1586453.6052618215
3201bfc16,962323.4985691011
32209c51a,1123531.0071820596
3222ec38b,6090656.31616479
32259bba6,129206.33920074863
322ec1b02,184506.9061261802
322f6101a,14334330.62807022
323cb550b,8160162.67310721
325135abf,873455.2484641527
325fa68d2,29932645.92991066
3270ea32e,9746713.671183527
32738610c,2057287.913324381
327945605,1171599.14815394
328bf2a6e,3853724.753719394
32a1b713c,16906207.87489543
32bd5b5aa,1137163.3418422537
32c96f899,6969751.042381599
32ca45384,79595.79747918287
32d8bcb79,48798.871109667416
32dac16ab,38302.074627858274
32e450017,2063707.7781403414
32fad0bb2,3351689.929258927
33027a097,764046.3388425064
3330f52e0,9993298.540557694
3339dbd5c,5930879.660781465
33500c9a3,1357148.0798078638
336dadeca,13590703.928433707
33823e0f6,7997672.451756101
338e66112,393756.8472071182
33c7f16ef,13817855.157764772
33d5c158f,11071021.288725952
33e859e89,1030923.9561863963
33f438780,3723142.083908167
340414cdc,20715481.138192557
3404b85b6,29029569.880811967
341a3f0c1,1926001.590081465
342394ada,1156111.1745755961
3442e5203,109974.91195606507
34752b6e4,2633385.24912493
3487593b6,2749052.339590645
3499dd5b0,888118.8199876351
34a45aa10,4302053.128748353
34d5e4f3f,480190.7797235177
34e6c44cf,4529778.204805491
34fc672ab,110472.65975692925
350fd9a22,566719.5088544147
3519e1b4d,1725741.1877450428
35363a899,78091.66720912511
3540b1ba4,1118378.6021851467
35483539d,13569218.312532527
354883fb6,2293689.707378612
3576e488d,19569512.46631865
3582eb585,1065235.7276562843
359d25b38,1648141.6814039946
35a08c9d3,19034329.875578586
35b0c79f5,2062133.4125065352
35b338a94,4066019.4555894225
35dcc0108,1287280.4840177973
35e66b440,13805485.083361268
35fbfd3fd,225833.87858249317
