nz_mean,nz_log_mean_exp,nz_median,nz_std,nz_kurtosis,nz_min,sum,max,zero_count,mean,log_mean_exp,median,std,kurtosis
983000.0,821661.7342850374,783000.0,695977.9689999772,1.7120442670620672,400000.0,3932000.0,1966000.0,4987,787.818072530555,0.01097470008356791,0.0,32636.991379113406,2815.436367698099
5232036.666666667,1400328.5844864976,3079600.0,6359678.259905829,4.300298405263579,40000.0,125568880.0,26650000.0,4967,25159.062312161892,0.0704221923520451,0.0,563425.7624697253,1181.8484003832305
882788.8883333333,224940.61773722194,400000.0,1655262.1669705615,20.134179437516302,4000.0,42373866.64,10000000.0,4943,8490.055427769987,0.12582923170669838,0.0,182293.55177033012,1958.6964766817127
5301577.111440329,1722384.1300152156,1500000.0,10896743.092310568,17.416244007551406,20000.0,1288283238.08,70000000.0,4748,258121.2658946103,1.0119744040503431,0.0,2657173.149950801,388.9486668161612
6293467.993461538,1987736.9238680117,2265000.0,11428734.411931232,9.859373825046209,70000.0,654520671.3199999,57400000.0,4887,131140.18659987976,0.3528265114039067,0.0,1871996.7729053474,590.2236517917858
3269047.892758621,848208.7955858392,2000000.0,5111976.9079439,33.706857594696494,4000.0,568814333.34,48000000.0,4817,113968.00908435184,0.6094739260170694,0.0,1125006.6959175894,723.1842098735997
6799375.969069768,2271842.4207969303,1800000.0,15628265.511078805,25.348892518005048,100000.0,584746333.34,108800000.0,4905,117160.15494690444,0.28684682911411136,0.0,2223396.688377478,1477.8973402924441
6678941.209716312,660010.1523400166,743317.5,18691147.350139517,48.20607514676846,2000.0,1883461421.1399999,200000000.0,4709,377371.55302344216,1.1321343062352338,0.0,4695937.76874539,831.6991271395303
5885473.778967742,1569481.0286498368,1538000.0,18932877.05518097,56.94244580903008,12000.0,1824496871.48,190600000.0,4681,365557.37757563614,1.4256581020615353,0.0,4920883.16656308,915.1808451824
13747805.128205128,2390502.4821558474,2570000.0,42458440.25910549,37.933049348653014,10000.0,2680822000.0,319612000.0,4796,537131.2362252054,0.7750462086039499,0.0,8785383.426758183,1007.1705822149994
1409533.333,301014.9465288349,200000.0,2311715.5789166596,0.4538016230132351,2000.0,28190666.66,6000000.0,4971,5648.300272490483,0.051850154288440226,0.0,168164.08416599073,1163.7738800449833
770140.1053266332,291915.8712906946,400000.0,1054381.7743912188,6.140518359062977,4000.0,153257880.96,6000000.0,4792,30706.848519334806,0.6516177940274421,0.0,258500.65505433886,202.46399020819433
9181500.0,3669196.174148104,6000000.0,11164383.972579028,7.663473259330784,30000.0,367260000.0,50000000.0,4951,73584.45201362453,0.12878510156902345,0.0,1282381.6437360123,976.3330697381152
6519392.93576923,2216866.231602356,2340000.0,11448013.49324492,9.535917920358298,70000.0,678016865.3199999,57400000.0,4887,135847.89928270885,0.35590542495947414,0.0,1890118.9923545318,569.770532206328
6173668.360243902,1806782.1417492228,1600000.0,16620990.481967473,48.56092088066723,60000.0,1012481611.08,160000000.0,4827,202861.4728671609,0.6054492871208356,0.0,3199300.9033083264,1413.339226250008
7166354.166458334,2185246.3234045384,2000000.0,13653316.723261077,11.185827356142653,40000.0,687969999.98,72800000.0,4895,137842.115804448,0.32415217945705255,0.0,2125550.5429555904,696.8886888406871
5453904.6675,18488.745521273897,48564.0,11791036.06442202,5.9146641406079965,52.0,43631237.34,33333333.34,4983,8741.983037467442,0.01587295946406569,0.0,492586.0973232931,4233.890850061701
12300000.0,5086835.200718601,20000000.0,9525229.656024048,-2.0461158572924156,200000.0,209100000.0,20000000.0,4974,41895.41174113404,0.05400589491075664,0.0,896983.3287553987,488.8452167494594
5040861.11125,2268303.410148862,2500000.0,5994352.950871477,5.244198321621309,20000.0,241961333.34,25040000.0,4943,48479.529821679025,0.15113102056391933,0.0,761916.6669841198,695.0447950578271
1188333.3333333333,822074.3856643457,675000.0,1207745.3413380692,2.8349596543771716,250000.0,17825000.0,4000000.0,4976,3571.4285714285716,0.041781720949740024,0.0,91238.92777222289,1512.5622844980185
11110600.0,3351114.3090945114,1582000.0,14421498.082145743,-0.4207647368418548,280000.0,111106000.0,35533000.0,4981,22261.27028651573,0.030561494896801038,0.0,788671.980004868,1731.128754385984
7283413.461634615,3166830.515711088,2500000.0,18330647.823889237,42.51265886257601,100000.0,1514950000.02,170000000.0,4783,303536.3654618313,0.866008607928076,0.0,4007227.5205482454,986.4693997462192
22000000.0,22000000.000000007,22000000.0,,,22000000.0,22000000.0,22000000.0,4990,4407.934281707073,0.0033931516955963306,0.0,311407.37659463944,4991.0
1943696.3821705428,277084.4100173648,200000.0,5667963.928194247,32.01111599322681,4000.0,250736833.29999998,40000000.0,4862,50237.794690442795,0.3825238852297926,0.0,958755.0525974913,1290.3980673980486
26416666.666666668,19484578.695647474,17500000.0,26848494.681576967,5.088867473131515,9500000.0,158500000.0,80000000.0,4985,31757.162893207773,0.020383443831127866,0.0,1249145.318202915,3412.987603099062
5887411.036081081,3281006.5912955506,5400000.0,4499179.936580021,-1.3585043376539925,100000.0,871336833.34,17000000.0,4843,174581.6135724304,0.5603485189459461,0.0,1262489.8145087038,67.47094966245656
13108333.333333334,7978815.222495462,20000000.0,8824717.721102634,-1.792366136955348,1000000.0,471900000.0,20000000.0,4955,94550.19034261671,0.1214594305528084,0.0,1333013.2037749442,216.66130100097425
24231828.015,13028622.663518887,10000000.0,27810475.797230434,2.719149081680985,500000.0,1066200432.66,106200000.0,4947,213624.61083149668,0.1553777782637788,0.0,3434628.2427021,598.2862888490245
9772041.09589041,1622665.8680713535,1600000.0,25648644.13239265,11.324136259440307,100000.0,713359000.0,119300000.0,4918,142929.07233019435,0.23263032480498566,0.0,3296759.379993611,1012.3419476037047
8000000.0,7745966.725210381,8000000.0,2309401.076758503,-6.0,6000000.0,32000000.0,10000000.0,4987,6411.540773392106,0.012794183935574034,0.0,233383.59398838686,1520.6849147572411
11576782.353308823,3258213.0528639997,4234000.0,18571409.641603984,3.9141232567906674,20000.0,3148884800.1000004,91536000.0,4719,630912.6027048689,1.2643574840519496,0.0,5063414.281293959,135.3699017146367
9656148.96537931,1712570.6543470449,3344666.66,14704267.341306694,6.873854690723967,4000.0,1400141599.98,76000000.0,4846,280533.2798998197,0.5174060001613281,0.0,2978285.420356518,311.6424237680107
3145454.5454545454,1826544.9795624882,2000000.0,3528275.396383802,1.2705046899811565,400000.0,34600000.0,10000000.0,4980,6932.478461230215,0.032286928641148786,0.0,216123.68250918487,1854.2087743264171
26000000.0,21908902.486938886,26000000.0,19798989.87322333,,12000000.0,52000000.0,40000000.0,4989,10418.753756762171,0.006796142817915423,0.0,591092.569579888,4234.229915643789
3171634.7004519776,1391724.8914294047,1580000.0,5139610.0751324715,40.340336503901455,20000.0,561379341.98,50096000.0,4814,112478.32938890002,0.6514824937005896,0.0,1129535.2879626034,851.5535705613763
4498571.428571428,378716.4293884463,86000.0,6346280.724405991,1.0302570169872975,8000.0,62980000.0,20000000.0,4977,12618.713684632337,0.036686512291885305,0.0,401925.20899999264,1530.4002436863727
1217237.0209022556,781190.8529886893,800000.0,1153273.5216825833,4.355516213623984,44000.0,161892523.78,6050000.0,4858,32436.89116008816,0.4355886265593649,0.0,271334.3923615584,188.49860242137424
1936366.7933858267,737553.6795560925,570000.0,3918463.910107526,39.1570189132596,120000.0,491837165.52,40000000.0,4737,98544.8137687838,0.9889390067494804,0.0,979607.9217663883,677.3149089370088
1481794.8717948718,327912.0945302732,150000.0,3472748.700347102,9.540067586097035,50000.0,57790000.0,16000000.0,4952,11578.841915447805,0.1043341421077563,0.0,329949.03314616554,1591.8129618033427
5862745.098039215,4043327.4685971085,4000000.0,5820720.257298532,2.8250035756614076,1000000.0,299000000.0,24000000.0,4940,59907.83410138249,0.16818131785481807,0.0,828970.3826502851,472.6201615665893
17000000.0,16970562.750211786,17000000.0,1095445.1150103323,-3.3333333333333344,16000000.0,102000000.0,18000000.0,4985,20436.786215187338,0.02021400220055329,0.0,590152.225157991,839.1169339926412
13853682.539607843,2092005.0351561415,980000.0,24316219.891199443,5.3227339171252215,100000.0,706537809.52,100000000.0,4940,141562.37417751952,0.1603419582191547,0.0,2804664.695679976,825.2813346927104
7661306.12244898,188065.34775716838,30000.0,16268276.207346106,4.948593904749508,20000.0,375404000.0,70000000.0,4942,75216.18914045281,0.12663037310288594,0.0,1765363.447154007,880.5829234462321
3816167.3556016595,659542.7321748473,500000.0,10930399.932222972,25.954214076523517,4000.0,919696332.6999999,75140000.0,4750,184270.95425766378,0.9098239241247065,0.0,2532906.322319894,587.285105135591
684670.7640329216,268093.13121716847,283333.34,983849.941171687,6.171211516722004,50000.0,166374995.66000003,6000000.0,4748,33335.00213584452,0.8377671573253032,0.0,262030.1790779987,168.94461412777878
9066400.0,2332374.2801591796,2730000.0,20329279.272787906,27.982539264879993,20000.0,2266600000.0,162000000.0,4741,454137.4474053296,1.084318373005498,0.0,4953231.645725309,555.2122240494689
19513592.15661765,1455123.3411174926,3672500.0,103591377.44686782,64.25064512138107,2000.0,2653848533.3,860660000.0,4855,531726.8149268684,0.4720859326193753,0.0,17332556.595369793,2430.329451944795
20750900.90108108,10125466.932532655,10000000.0,33977870.95388381,20.399949942335002,500000.0,1535566666.68,200000000.0,4917,307667.13417751953,0.27018536438358504,0.0,4814601.528125489,1232.0033839430089
11200000.0,2221302.1855916646,2600000.0,21717734.688498247,4.948770830076278,400000.0,56000000.0,50000000.0,4986,11220.196353436186,0.014747645566619122,0.0,709682.7693180774,4936.248133554334
10146000.0,10058555.405582065,9840000.0,1676031.0259658082,30.000000000000007,9840000.0,304380000.0,19020000.0,4961,60985.774393909036,0.1017700884430929,0.0,794664.0623193426,195.43751322582366
4361699.346470589,2034797.7471137398,2000000.0,7217186.465095399,12.770253022377462,80000.0,444893333.34000003,40000000.0,4889,89139.11707874174,0.34563075462636045,0.0,1198002.628795416,667.7263923305512
996920.0,332786.7314020002,907680.0,974497.7225217102,-1.9583813808449362,14000.0,7975360.0,2256000.0,4983,1597.9483069525145,0.02059021507721357,0.0,54064.40966201644,1421.3291915008713
26747351.59821918,9982068.331638318,10000000.0,32790046.126767054,0.6207810953600248,200000.0,7810226666.68,110000000.0,4699,1564862.0850891606,1.5673883537107238,0.0,10105261.675363058,72.38114945547876
7143398.692810457,3402647.599462122,3000000.0,11609539.643815083,20.048892739064716,200000.0,1092940000.0,80000000.0,4838,218982.167902224,0.585747460342145,0.0,2371116.5372349136,590.3846855752845
5880748.378307692,3644366.0367206507,4378000.0,5622817.721533497,7.010334905186476,82000.0,2293491867.54,38316000.0,4601,459525.5194429974,2.2563377021711277,0.0,2226286.0920364675,75.28214088493385
23935172.413793102,10017516.428794418,16000000.0,23936019.871537548,0.5239081628939979,60000.0,694120000.0,80000000.0,4962,139074.3338008415,0.09819036311131285,0.0,2554397.0861304426,625.1513758349992
9261734.741830988,1304762.4998495448,2000000.0,25519457.450216558,43.88205970875037,6000.0,1315166333.3400002,200000000.0,4849,263507.58031256264,0.49277479249415723,0.0,4557787.216879466,1512.0996398035913
17113872.093023255,4738802.204104704,18000000.0,18679564.603690505,16.98132364250231,30000.0,1471793000.0,116000000.0,4905,294889.40092165896,0.3032524576292433,0.0,3302175.828661559,630.2066607453812
22359090.90909091,16801568.732703235,20000000.0,15433070.832620295,-0.7079964536287178,5000000.0,491900000.0,50200000.0,4969,98557.40332598677,0.07609067341843789,0.0,1787942.7847287834,518.4588910595692
3054776.858773006,877529.7397017451,2857666.66,3864154.33887947,9.723556634215836,4000.0,497928627.98,22000000.0,4828,99765.30314165498,0.5635066464240593,0.0,882962.5877842344,285.40931859213947
42439628.856140345,37695848.85488199,40000000.0,23865458.734029584,11.73534249027348,10000000.0,9676235379.2,200000000.0,4763,1938736.802083751,1.218717295976775,0.0,10219890.151098246,75.82964711364117
1844444.4444444445,1698963.1297968486,1500000.0,1082740.5247912158,20.082060153244715,1500000.0,99600000.0,8000000.0,4937,19955.92065718293,0.16790447537821002,0.0,221061.56266861022,443.5361143987794
224159.65789473685,84223.37611355873,76000.0,428274.7205786836,18.481090041554907,4000.0,17036134.0,2452000.0,4915,3413.370867561611,0.18850676363578509,0.0,59248.98390392888,1219.2283716694146
13837400.960384153,3227723.495509392,3420000.0,21323923.535823178,1.0779756647677683,140000.0,11526555000.0,65280000.0,4158,2309468.0424764575,11.199374329179696,0.0,10121465.073941449,27.753674277661666
30698711.538589746,17261632.141248647,16000000.0,39450927.48653904,8.953154803601663,40000.0,4788999000.02,240000000.0,4835,959526.9485113205,0.6834651182711987,0.0,8768443.551925208,298.6853394256008
4892307.692307692,4844341.76412052,5000000.0,533943.9613350392,26.54055606584975,2000000.0,318000000.0,5000000.0,4926,63714.68643558405,0.22198189054238301,0.0,558005.8126189457,73.73662411404152
7481192.1179310335,1785386.3817612615,1000000.0,14318336.959300974,10.699349043309015,20000.0,1084772857.1,80000000.0,4846,217345.79384892806,0.5192427421504175,0.0,2737762.009051337,453.36141991944777
837701.754385965,81363.77830789171,58000.0,2027303.2495716524,34.970740847386246,16000.0,190996000.0,20000000.0,4763,38268.08254858746,0.6761762289848272,0.0,466438.6036801802,731.0544460554433
937500.0,792599.4190368264,950000.0,534355.4194407635,-2.416116076300033,400000.0,7500000.0,1600000.0,4983,1502.7048687637748,0.02201085083204399,0.0,42513.06462753425,1069.510771073699
5379231.484772727,107831.5942285978,40000.0,13051836.730305364,6.340268550258466,800.0,946744741.3199999,56000000.0,4815,189690.39096774193,0.5047773720857357,0.0,2637957.022735885,298.4048963488725
7978657.548749999,1395260.6584113063,1467000.0,22119116.017474197,46.480301857521496,2000.0,1404243728.5800002,200000000.0,4815,281355.1850490884,0.646955658439358,0.0,4395948.328456791,1284.0740829676847
3288392.156470588,1320310.290312387,1404833.33,7348557.723624666,20.333275804859056,60000.0,111805333.32,40000000.0,4957,22401.389164496093,0.10076763348487046,0.0,655972.7294563773,2940.4264603531274
7460727.2727272725,3961614.8034995077,9800000.0,5421048.405814305,-1.2238294281341524,68000.0,82068000.0,15200000.0,4980,16443.19775596073,0.034049892666352305,0.0,425823.53633577813,886.2807174675077
16127500.0,12067617.146607678,20785000.0,9232283.032923114,-1.4307438248601843,1600000.0,129020000.0,23600000.0,4983,25850.530955720296,0.026481263024649808,0.0,732043.5837545816,937.3589153760212
2701761.904761905,1573507.6009286887,2000000.0,2428895.2384763504,5.395328662424403,34000.0,170211000.0,12000000.0,4928,34103.58645562012,0.19735063637078676,0.0,405334.1180849793,394.3147579799484
4164000.0,2986855.0358622684,3000000.0,3524203.658781857,0.6849741966006624,600000.0,62460000.0,11800000.0,4976,12514.526147064716,0.0458289802115345,0.0,294635.3823906488,1066.162278358647
17316238.53211009,9257396.566637417,7000000.0,20486533.259183034,1.5585058082308563,730000.0,1887470000.0,70000000.0,4882,378174.7144860749,0.4195258851468588,0.0,3935794.225655503,223.63796412447877
5145052.271625617,1991943.9134649297,2000000.0,12761256.477654427,108.58380092412027,40000.0,1044445611.14,160000000.0,4788,209265.80066920456,0.8038974334807595,0.0,2761414.3956760075,2281.6702312053553
246929.76963636364,47344.83085295584,45000.0,1145600.2815195904,104.30534025724212,2000.0,27162274.66,12000000.0,4881,5442.250983770788,0.26777351102021446,0.0,173153.5575149068,4617.232813507907
6971428.571428572,3879665.727986269,3000000.0,10260882.724488879,6.542912306114673,1400000.0,48800000.0,30000000.0,4984,9777.599679422961,0.021506056469393332,0.0,441223.2161617168,4287.044898174864
16386153.05468278,11419852.121820876,10940000.0,17523816.095352087,10.675545649015005,200000.0,5423816661.1,111040000.0,4660,1086719.42718894,1.9380530528635576,0.0,6077638.73588521,130.7271591539746
50362312.290373445,44855818.46303898,50000000.0,28916723.987764552,10.593769059309736,10000000.0,12137317261.98,230000000.0,4750,2431840.765774394,1.3414383906504073,0.0,12521963.083232831,73.4014534595128
5781208.624755245,3222289.396713395,5400000.0,4468557.458101435,-1.264414454743268,100000.0,826712833.34,17000000.0,4848,165640.7199639351,0.5362756754950341,0.0,1224165.403868754,72.62528359832537
18227297.419505496,12086588.921290172,11416000.0,21505461.31025316,13.172388217462526,200000.0,6634736260.7,171080000.0,4627,1329340.0642556602,2.284894714303794,0.0,7490749.095187418,146.63972031886755
19791428.9853913,5438143.601846685,8400000.0,28891673.88988465,9.452239992688195,20000.0,2276014333.3199997,162000000.0,4876,456023.7093408134,0.4295347528242407,0.0,5281015.741685642,446.4772359782632
38419583.333333336,11577434.792778337,37100000.0,38825149.5676356,-0.6957878251549863,300000.0,922070000.0,125800000.0,4967,184746.54377880183,0.08135048431687338,0.0,3743403.482145071,591.4301767184962
10439420.712038834,1828313.6464257836,2800000.0,23860788.43253791,40.17418426392568,6000.0,1075260333.3400002,200000000.0,4888,215439.8584131437,0.3465759848346541,0.0,3720329.191486683,1776.6980722570672
17804000.0,8326453.426833505,12500000.0,17759441.121992473,2.0940587284050287,60000.0,534120000.0,70000000.0,4961,107016.62993388099,0.10051923195367354,0.0,1930601.9640026176,712.8561463749459
27846153.846153848,24163773.3711089,31000000.0,14831532.590206547,-1.1268414048899311,12000000.0,362000000.0,50000000.0,4978,72530.5549989982,0.045275675099355685,0.0,1594940.895688474,700.7502130708842
2018696.9319402985,269060.5439931306,205000.0,5583064.8916209955,18.483645022832103,2000.0,270505388.88,31000000.0,4857,54198.63531957524,0.3988863487440078,0.0,968139.6517251723,801.5108532789138
4604000.0,2011635.1378080947,2000000.0,6747686.176968898,7.641027933219615,75000.0,326884000.0,34600000.0,4920,65494.69044279704,0.22933942910721236,0.0,967482.6933054413,655.7083962463158
6400000.0,6127774.167322409,6000000.0,2190890.2300206646,2.916666666666666,4000000.0,32000000.0,10000000.0,4986,6411.540773392106,0.015779729566452964,0.0,211775.03031750998,1403.5195932947634
25600000.0,8955391.152430745,4000000.0,31413372.948475305,-3.3290393880207807,2000000.0,128000000.0,60000000.0,4986,25646.163093568422,0.016165909241235583,0.0,1202928.7315927688,2476.469370374036
9790450.45054054,2257551.4270343725,2380000.0,26965771.357662745,20.911142494930864,92000.0,724493333.34,163960000.0,4917,145159.95458625528,0.2422339842717268,0.0,3469596.110582775,1559.4655619580487
6706670.224421052,2182165.024727255,2360000.0,11836080.699795607,8.856150971319467,70000.0,637133671.3199999,57400000.0,4896,127656.515992787,0.3202496131082243,0.0,1865219.847832311,598.7622092606723
11428571.42857143,8952212.146618577,6000000.0,8059303.999253344,-2.7429433871397735,4000000.0,80000000.0,20000000.0,4984,16028.851933480264,0.022704702857268656,0.0,510945.85790324333,1414.575247952093
16381636.363636363,13180023.151396202,10000000.0,13112212.225804823,1.505834931521906,7000000.0,180198000.0,43948000.0,4980,36104.58825886596,0.0367930119488164,0.0,966858.9754653269,1484.578380444907
2117137.3626373624,135595.24243055104,200000.0,11750589.536084317,42.741044924613306,4000.0,192659500.0,80000000.0,4900,38601.38248847926,0.2404388021391569,0.0,1603310.8031870637,2479.5754683026303
6576923.076923077,6130605.4859090755,6000000.0,2516713.363465564,-1.4638765451043398,3000000.0,171000000.0,10000000.0,4965,34261.67100781407,0.08482244826171167,0.0,505905.2590295542,285.6267181184506
5470158.508251748,1269473.7008236458,2000000.0,9388664.777838385,7.994305552562471,10000.0,782232666.6800001,46000000.0,4848,156728.64489681428,0.4958168771338452,0.0,1827929.3972224453,371.0091003365117
8927936.193962963,1586472.0170698052,1512666.67,30506663.158584222,127.29316762334624,3244.0,9642171089.48,466600000.0,3911,1931911.6588819874,20.963853404759107,0.0,14654574.653917987,562.4673217857422
14297500.0,8899658.013509411,20000000.0,9520194.12374801,-0.3918270820948089,1000000.0,571900000.0,40000000.0,4951,114586.25525946704,0.13682924775335964,0.0,1527696.0871825942,234.3241402029984
1301451.1051785715,822997.302282748,800000.0,1225826.91844654,3.360318411392768,44000.0,145762523.78,6050000.0,4879,29205.0738890002,0.3575126186097844,0.0,265686.2871109943,205.8451965999533
2954784.31372549,744658.3665171405,400000.0,6868917.036371091,9.759986594806382,100000.0,150694000.0,30000000.0,4940,30193.14766579844,0.14815883399070062,0.0,749056.7754628909,1263.711079673758
9952500.0,9166393.963501211,10000000.0,4451623.939216174,29.43298735468654,600000.0,796200000.0,36000000.0,4911,159527.14886796233,0.2929926315542096,0.0,1369778.6258304035,218.80210383507034
3484210.5263157897,2135858.7938832934,1500000.0,4206399.649169685,5.641008453663879,1000000.0,132400000.0,20000000.0,4953,26527.749949909838,0.11735582531759871,0.0,472164.6153931753,893.9218947080853
1831311.8279569892,1352224.876392625,1400000.0,1379118.69289692,1.5106603472959166,10000.0,170312000.0,6000000.0,4898,34123.82288118613,0.30089772316212354,0.0,310492.4569569222,173.0940680787894
12183333.333333334,11893498.07792098,12000000.0,3105103.326246434,3.2213771944699445,9100000.0,73100000.0,18000000.0,4985,14646.363454217591,0.01977810153686666,0.0,433501.69273199193,1038.3755147002603
389743.58999999997,349250.5089923436,366666.67000000004,197150.64300755045,2.276274788779237,200000.0,10133333.34,1000000.0,4965,2030.3212462432377,0.0687504151807419,0.0,31338.021345958925,413.26161196507013
2165780.740888889,1049685.9452931406,2000000.0,1804981.6454702676,-0.6788851452927416,6400.0,97460133.34,6750000.0,4946,19527.175584051292,0.13314961411100104,0.0,265793.4554676147,290.34730269778544
29582035.623206105,22478302.959007945,21600000.0,25395973.7999701,7.166082022012111,4000000.0,3875246666.64,150000000.0,4860,776446.9378160689,0.5594215771731296,0.0,6258829.028245596,207.87144414096227
14277857.551958762,11538650.236280749,11028571.42,9568849.888549209,5.990775572502946,3600000.0,1384952182.54,64000000.0,4894,277489.9183610499,0.3716801790085989,0.0,2376398.5219683223,177.31723124673084
1404307.6748104957,928673.4408337366,1250000.0,1902328.7797316818,67.49303801808172,40000.0,481677532.46000004,20000000.0,4648,96509.22309356843,1.5711870746940062,0.0,611772.5270564976,591.8915812551988
11340244.15181818,1948810.187903573,1758750.0,29705917.949572206,42.48219818684687,3244.0,11725812452.98,356000000.0,3957,2349391.395107193,19.094162640386735,0.0,14276030.515781509,201.39885647780932
3720426.6915789475,1064030.9619337087,1000000.0,6179532.087259713,5.9970400164754505,10000.0,565504857.1199999,30000000.0,4839,113304.92028050488,0.5259834086197929,0.0,1250733.173466106,296.9694829968203
16900000.0,7725373.714213465,8000000.0,19753480.70594142,0.3475741343352263,1000000.0,338000000.0,60000000.0,4971,67721.89941895411,0.06561754078134843,0.0,1620454.796374606,976.2124885167451
8644571.42857143,2111327.5653101415,4000000.0,8842753.848154295,-2.7015762186326646,8000.0,60512000.0,18000000.0,4984,12124.223602484471,0.020634735689026226,0.0,445762.14686694974,1594.4254064155023
18683050.84745763,16133751.119839445,20000000.0,4634713.04092836,10.70870802616013,200000.0,2204600000.0,20000000.0,4873,441715.0871568824,0.48050299980312106,0.0,2926216.0659630364,40.45222174176248
2870817.3515068493,854799.27142501,740000.0,4954295.411897249,9.789251347188676,10000.0,209569666.66,26000000.0,4918,41989.514458024445,0.2211285760070343,0.0,687722.2147548303,797.9380349018645
3617117.629565217,65481.556419626075,30000.0,10305833.55719956,13.409668466342435,400.0,748743349.3199999,56000000.0,4784,150018.70353035463,0.5839707070847358,0.0,2214692.6735906266,414.62228451392843
5749203.703888889,2268689.3081052634,2971666.67,6687086.879105917,3.3613256905043265,20000.0,206971333.34,25040000.0,4955,41468.91070727309,0.11133271960421837,0.0,741881.5195016733,771.0662950180317
7248495.024776119,2893213.9446211206,2775000.0,10339926.982826343,3.181169123361454,80000.0,971298333.3199999,40000000.0,4857,194609.96460028048,0.4909986898101211,0.0,2054907.6489316982,242.9930257680466
7576017.970024938,2700298.4702136717,2700000.0,14123102.05973133,24.63364204518448,20000.0,3037983205.98,106200000.0,4590,608692.2873131637,2.286467559249587,0.0,4497860.171052227,289.9307377286924
34830769.23153846,30468306.69231144,40000000.0,15859597.649423433,-1.1905161641347801,10000000.0,905600000.02,60000000.0,4965,181446.6038910038,0.09392157153337449,0.0,2747438.1403657417,287.34258097779934
1561819.2091525425,493398.8169595616,440000.0,2819219.6031384324,4.700937863271873,14000.0,92147333.34,10000000.0,4932,18462.69952714887,0.16761829079605298,0.0,347680.5880603088,708.478705530175
591428.5714285715,135394.37839879046,58000.0,893288.0940926165,-0.8585605942363275,20000.0,4140000.0,1896000.0,4984,829.4930875576036,0.01671024626119856,0.0,38071.923019046975,2461.0641071355703
8069050.279441341,2379893.370732443,5000000.0,11254840.032285964,18.550789457911954,4000.0,1444360000.02,80000000.0,4812,289392.90723702667,0.6931382121688402,0.0,2601993.201666966,421.4983649226567
4926794.2942702705,1836095.972949121,2000000.0,12980831.392860606,112.07627814041923,40000.0,911456944.44,160000000.0,4806,182620.10507713887,0.7067977648676657,0.0,2660799.6561203278,2636.961587836079
1582000.0,1285456.02503526,1168000.0,1028175.5400594154,-0.4258280928417171,500000.0,28476000.0,3800000.0,4973,5705.4698457223,0.05204003076197861,0.0,112235.46233765394,638.4562296212162
