ID,target
0d6cfdf99,663145.2222904655
0d88e8fc0,309042.88965172006
0d89cda20,9726552.842752878
0d930ad35,3996423.4732268313
0d933b6ac,30129737.13240469
0dadd8851,1211497.9818844015
0dd873736,1227610.4830702622
0de8dbd9d,3349358.1980250557
0dfc59af8,504549.3804031619
0e1920aa8,422787.52220305614
0e19c2272,141110.5012217478
0e2d63def,4850080.276729443
0e2e32e67,14163651.2361749
0e33dc3d1,1940107.180506487
0e54e257b,10032027.095837124
0e588402b,3823590.045211546
0e6d5a8b0,12801027.406100407
0e7ddb509,2880010.9230427174
0e887aa09,1676017.7848980417
0e8c830c4,1498620.8166618538
0eb66e6ad,15851276.890320562
0ee72d61f,12928810.944220847
0efce87ee,8044014.490429881
0f1f08763,4018333.558784395
0f2aaf7e5,5719796.815206891
0f2e84a29,1677261.6351018574
0f349b47a,10054883.18872712
0f3b3003f,8914866.76409662
0f452fd3e,19704997.526376747
0f5517ab0,7740240.637493029
0f70e1a1c,821972.4168390095
0f9231688,59305.520095295025
0f925f08c,2704400.154355642
0fadf9219,504252.1885325489
0fb080660,6731104.773697262
0fc215d64,1231915.5380115358
0fcb524b7,2009311.594593157
0fdacab09,60893.806647629244
0fdc81882,45955.562301059224
0fddec776,4109630.1459552604
0ff5ed246,6830647.525397959
1008166a8,2337821.013984815
1016ba869,1487544.5006397767
101847559,9929834.318478554
102bd04d8,1797802.0712430393
1045a5101,5506179.904122287
104ded997,609695.433196155
1059bc35b,53441.15071218496
10a929b4f,21242148.310719445
10b8ee0d8,15130212.755346185
10bec3555,1407667.793068188
10c2ea2f3,5947642.414931379
10e824dbb,15964616.552261485
10e82796a,1111417.3913734064
10f1de93a,4753446.4537351085
10f890317,983153.015157923
11250a507,11239080.971618213
113a0df16,1854941.4985499703
1160f5e79,9592745.503007665
1160f65f5,1251571.3444402143
1167509aa,9880814.979442779
11afe76e6,2306249.1340694246
11b309b45,1762981.8237872673
11b5f039b,21985488.42691591
11d5b7c0e,14868496.554414017
11df6f4bc,12009429.626761643
11fdde7eb,1900152.7825303348
1208ab425,23662803.269515734
120eb3f4b,742668.0588959878
121736323,4107535.7538013826
121e433d3,185718.0520740709
123a3e372,9739887.43001978
1240432e8,3827545.7749950057
1240fa2e3,134704.20991583396
124807db0,240285.9252629307
1249ffb84,4959425.689063437
125046869,1963394.5159940128
1254c44d0,9636632.139860855
125c1ff5f,6763388.590154261
125e5f2f4,5011242.376345004
1260606f4,97003.51538963737
127478826,1998648.6049986423
127ed287e,955866.6215871191
1287d2d53,3520969.6730789575
1296b73ee,1000986.2448644642
1299cab28,1147025.4303810576
12ada2c6c,186182.87700084856
12b05d822,20123657.192299772
12b150758,1742682.4400649555
12c818f0f,1468861.3693788475
12ced5924,290817.28266768734
12f86b2a5,254564.98855193963
12fdc199a,7912263.383467356
130159057,10236217.074506178
13091f18d,20696725.744210213
133486df6,3145490.283957346
133631910,403766.26838897954
133866461,4745159.967228851
1338ca6ae,917431.095355739
134d63f82,4931288.61777198
1362bae6f,547816.6977460049
1372a718a,591493.4461016097
1373199ff,748569.1438209582
137fcea1a,12091962.305932702
1382adeb4,3908922.595489671
1392a8f7a,1468674.8629950809
1394c1db5,310856.8900769235
13a05ef44,564135.7544035295
13aa1d8c9,3090833.122270235
13b28c8b3,258293.26190816282
13b727a3f,1980614.9840332805
1419dfb4d,1964831.9235412972
141c2bd2b,31301492.42786049
141f4fdb8,2121940.640556622
142deffec,1471235.994150996
143a5293d,1249868.619058117
14424d7cc,53882.841091507864
144ecf777,2506551.499671481
145673354,5161408.110001877
145973334,1787083.160279044
146500b51,13378938.247315127
1469e98c5,2876242.4775624503
14a5d0fe8,7828726.038419212
14bd7d131,1976508.9951309394
14c84f0c0,10233617.532091664
14e082e9a,146127.83654225583
14f452ec9,2752129.4727392057
1503cdcc6,8452832.707951512
150c45d59,173900.01195314262
15193f459,4966072.053482159
153140a59,455246.58104038145
1533877f8,211935.3215443928
15503a18c,13055954.556142636
1550e27bb,959049.4655333684
155140b96,1032985.3484303841
155cf878e,5169920.091294706
157d76880,2089182.0855271237
15842e967,12613588.071323017
1595c36d2,54552.27521283973
15a93fbc8,810077.3252281296
15cd1d1d5,8411049.30224857
15d255c9e,1932772.970438489
15dd66bbf,9222649.251140743
15defc71c,10534142.533707839
15fd7a9c6,199942.94535566698
16015eb55,1262966.371200322
161b74329,2463786.3732117554
16264c5bc,9817605.225293625
16532a0c9,1508748.5845045159
1653b322d,16707905.18163207
1694a2a9f,686248.7929793907
16970ce16,1099270.693668134
16a02e67a,2435571.3406854533
16ab8ae14,25081330.43815966
16ac64d07,346728.0234526325
16bc96b7b,4272353.327374552
16dd8452d,3944335.507946627
16e7329a9,4524395.810155256
16e9f83f3,3600034.6633287887
16eafcab5,11679093.78461177
16eea6b20,47164.7844411364
16f48066a,22650545.916580305
16f811105,627456.166166793
16f95b9ee,2927447.5845612553
1719c79a1,15848738.688606584
17224efee,3802462.0129841673
1739fb8c4,19877070.87992144
17b624c7c,18983161.37161301
17b8789d4,1522400.9028585046
17ba8f200,23141471.491459835
17c3e83e5,6626230.940236513
17d5bfa1d,9701603.612300362
17e2164c4,2371875.022712255
17f9d8c9c,4440532.858462073
17fb87123,1723738.3711462307
180f21115,1174171.5331748372
183e6b6bc,6769499.435527043
1842ddf03,4165931.344011897
18516f2bb,3244525.4877615077
1857737c8,756539.3918070279
186030841,2872156.889369382
18768ec17,75713.06478094759
188521e79,196542.13731282015
188884a1e,1959343.3092016373
189059ba4,26769021.357550707
1895c8f1d,4017387.426279284
189a2b5a6,1273164.9312471305
18a1b4d0a,6095157.630453924
18ae5156c,1263503.668352982
18c26f151,2706459.942807263
18c2ecfd0,2582883.90066787
18d443c1c,7751433.89740117
18d789f9f,365692.5052773782
18ed8b3d4,800231.5639275725
18ef9e408,320857.9012652109
18f550ac1,68937.74790899531
18f7cfa18,4031705.4791308343
1902ba327,1848983.7247991604
1906cc341,1010405.0294632199
190bdc46b,69888.21287068824
1916752c5,29120604.029696133
194757772,919371.666995597
19624675a,1271323.0457472622
1985cb518,5254609.712231984
198a1c3fa,173537.47504634975
198cdc4b7,2602099.8436628236
19959f0bf,3949491.9290400823
1995ef82a,63046.483100608435
199f36888,9944636.44445876
19ac5ab5b,8472590.456092644
19bafc0eb,2425099.137273168
19bf41a02,53375.88942674605
19c416584,4759661.51739292
19ca6ecf0,193622.86211214587
19d7d39f6,8658704.380984068
19e3e9ef4,31897270.36709368
19e6e7f62,2716127.758166928
19f60d902,982274.2989479481
1a01b3554,69666.2210154974
1a060c889,1280337.4772605584
1a0b7f0fc,3896496.579545448
1a29797fa,107866.09355925598
1a2fcf1b6,1833440.6256993248
1a4fdc864,5086987.213579204
1a6507f27,5714392.440298107
1a65e321b,27722499.98504667
1a6eeab3f,1472758.0109361548
1a7c5c7eb,11362053.215518929
1a8d4e326,3476368.0568361995
1aa1847e8,777319.09129528
1aa3777e8,1948544.1975182297
1aafc7dff,967353.3559959946
1ab2af2b6,10359505.076775014
1ab56116c,611957.7912342616
1ac0da637,2667177.968219293
1addccea8,25954862.482392527
1ae64cc48,32085754.848029185
1ae79fa24,20118716.356317848
1b0bf8e81,1499221.6791784675
1b2383b69,955487.046739014
1b27b561b,24404820.250733953
1b28e8107,8493352.817738963
1b2dac9f8,72842.17961283037
1b3e53c32,5041067.610700581
1b496f5ad,7697069.569533807
1b4f188b8,12543142.428897636
1b5ffb3c4,1949850.194056556
1b7d3d6b5,4614473.125483735
1b7dd98f9,200321.4841701868
1b856e021,3313588.705697854
1b8b7d15a,3599590.961339519
1b9611c35,73129.20931239065
1bbe1ced7,6363276.106110059
1bc067951,16888009.161388125
1bc15dc5f,76151.50195708973
1bca204af,1543181.191257024
1bf29b373,2665737.651179587
1bf5355f7,10404012.96940026
1bf546123,4352815.440954687
1bf991897,958567.8139798312
1c24d9778,2267408.6584188305
1c2abdc76,1485783.187211651
1c468f019,2884206.1005441598
1c973eb4c,866877.1949414852
1ca047fe9,199414.7223673233
1cc560e54,5802847.630772148
1ce8e1cd0,23629560.477400377
1cfe0853f,4479835.6960384995
1d063a198,84690.55815615335
1d38c946c,3797696.303948291
1d45c1732,1644665.5073443092
1d5579a73,916532.6058359591
1d6b68c22,11789207.505712956
1d6c71212,11160407.809234142
1d73fc433,113668.78184182865
1d778bbac,1694102.813056145
1d7797f00,4501777.242261869
1d7b2c8a7,1025449.5819360595
1d9d69586,4042058.07396902
1da1c06c1,2392101.301797998
1daca90a8,4925480.453539356
1ddb43b56,935085.3121634211
1dde4804d,283785.7161667705
1ded1e01e,3735259.8893926325
1dedfdbac,23630458.319776386
1df3ca92e,277064.30277395615
1e0338dcd,4056361.1026314553
1e1d8d90e,2862858.728417971
1e2f34688,19730474.735966884
1e3045c18,117885.9500346193
1e36dc609,4423414.048780256
1e49872f3,1208493.2410094342
1e4fc3c40,33705321.997030035
1e5f31318,384332.4016611243
1e62607ab,1249827.437266399
1e6b7b391,4588418.627563952
1e70871d7,141595.4235204573
1e8655d44,1518113.2179121973
1e872ba44,2948626.03153017
1ea13e5d4,161412.70671845955
1ea7f5723,66292.7715891013
1ebc766ed,4047603.2995553594
1ec133eac,29061466.736028887
1ecd8ba97,3621333.8777074907
1edbf27ba,53632.55581328881
1eea651ed,111351.93351841944
1ef05eb96,33404933.0122253
1f1f8f0b0,1943546.672746802
1f2587bea,16246552.233962564
1f2a4dc5e,160556.23048161552
1f2c0b413,8591650.664959947
1f2d8d285,5187252.02390009
1f348d898,19649018.355066076
1f4ce0d39,2783288.9983972567
1f55f007a,2513248.9567322843
1f7fbf3f9,93613.7083652946
1f8049a79,779269.5752482043
1f81be9eb,9833711.84457414
1f88b478f,1651176.2590715964
1f8cc6b2e,1006434.6890559023
1faae520c,768934.8077123374
1fac1f129,3902766.752086106
1fc4260ed,390506.1074285274
1fd0de5d7,5775028.480607952
1fddfdcb6,8835549.78567967
1fde53b81,10077688.42150495
1fe1c499d,5998248.900354711
1fec49750,26964959.604246028
1ff2124f7,59512.54535975819
200d280f2,1471161.4131842596
202d9a59a,7970249.374639995
2057cfe41,11790303.353867028
20768e427,52403.792438945406
207aa2662,3674480.921833453
207be7529,9826803.387671754
207d02e64,3431057.244798726
209558f2d,21801511.389318787
20a9ce847,2623082.8051398955
20aa72e20,290387.13225188607
20b56724d,110448.83457769568
20c0383b4,74825.33312867398
20ca467ea,428766.61998412135
20e04521a,19580562.71041028
20e1c7d3f,3955166.1724249367
20eb12e4d,11251616.400481299
20edaa019,187015.26337911026
20f356a24,11270220.26922044
20f53f3d7,10164867.51810551
2108e8f98,416042.6961705771
210d8e7b9,6898805.983014781
2115fae97,1548764.797750679
214c91c64,836776.4764819477
215895e0e,12545710.963360636
215ec1b11,55756.018514881864
217f330e8,3192980.147117932
21845d030,3034831.792574716
218681ee8,19568014.951912664
219d1219c,9722446.140180586
21a005717,1917210.25342894
21c2eae29,8661077.238220192
21c3212a6,209399.1905417586
21d89ba5a,617794.9799572731
21f574bbd,21963797.636559337
2221f5277,704386.8452214021
222534cca,389523.64405392355
223460a29,4703322.606020671
2237b620f,2818684.9048071858
225b010d0,94346.77492952048
226841137,192330.77147812812
226c12d98,3704243.872525536
227d78eaa,264416.82910165924
2288a98ad,3226264.7037274777
2295c9ae3,5518259.585923673
22ad66f80,3078977.2148453807
22b060e4d,296693.0717422361
22b43e842,2000628.6602538773
22b5448e5,10452529.95642624
22cd3d13a,3722149.7644539834
22f6e346e,50042.529678971056
22ff07fcc,981267.0610592933
2310af264,323848.0936447286
23284128a,1647774.4153699116
23366aeb1,28392714.39095865
233a45493,5977478.767601339
233b63ca6,175118.86326122071
23584ecf2,1528489.1202269176
235a24ca0,5311974.166938448
235f5a1e8,17461814.25276182
23644a417,678722.9374862378
237a22a48,797664.2824930423
238c9f64b,5043146.569933792
23a817a32,43889.91817373234
23ae9c56e,9082863.998396639
23bdf6d70,10595734.444621293
23ccc782e,4550891.27344371
23d8267ea,12729827.722955948
23e6b2507,9483917.590668429
23e998922,210580.20638527113
24005e477,1025811.56046345
24204cd10,543324.6051265677
242407fc6,11166142.610926671
242533f94,669318.9151779904
243072490,543967.7798164665
2432eb528,3995441.1186484755
24438cac9,5025700.175394564
244961b09,4011751.2518371725
244d7b71d,2484977.6672885315
24588c72f,9970843.857306743
247290e41,5668892.003774593
247642834,2339576.6891541574
24781c050,364791.2879863957
2482cd9db,1461759.1893577003
2498c80bd,10931810.631095579
249d3d394,10429074.229594659
24a88ba6c,388997.311962716
24b407951,546997.6733510522
24bbde7fe,1420705.6577417217
24bcf52e7,19420046.16199452
24cee1fc3,60515.140380466655
24da6a83d,23774409.22188914
24dc91e16,7889052.900317756
24f01c094,3839068.287599313
250d402fb,1555724.4960119335
25106307a,529915.5839652789
2514ad945,363888.1312352512
2520e9f50,5914729.298334333
2527b34f3,397695.5197339051
252a0ebd7,4611869.313538269
252c61716,288865.85503642005
2534018eb,2085564.0507726471
25418cdf7,527093.1732851455
257677c45,9803029.57654408
257acfbad,1269154.728882209
2585fcac9,1706339.9939339552
25aa357ac,2581775.697597732
25d38c281,1068375.6346764965
25dfbe678,1980663.1922857529
25e52ff5c,3895175.016280499
25e7a9b47,3822725.37454269
25e8ca08e,8015627.834596062
25f617f68,809219.4661222314
2601e7fca,4910082.260987543
26119f3aa,915437.0801811682
26134bfd8,8207545.327213975
2638b4fa5,2099274.7048658486
263cd411e,8179348.73980449
264b40c7e,700328.6991388177
264ea7fa7,9067644.078341667
265503430,12878512.381781606
26607b251,8191712.35016499
266ee9712,1533318.0306890134
267199253,4988370.243698776
2675946ac,546174.0575955483
26846ac4f,63849.16209533966
26b4eaa5f,422242.7267489704
26b572673,1343372.5647412154
26b7e2338,84616.64787687304
26be4a82b,185612.85888779673
26cfa8f1a,4840620.131847347
26f5eaa32,7814285.71196788
2702d1b1a,195286.72197824818
270c67296,6544988.2491959995
270e2b263,19064808.5402382
2731dad0d,339259.88682392624
273ee54f2,3415106.6927510053
2744a7500,16979306.897826977
2744e27bf,110457.50694058782
2752103e6,1592521.022586478
2756fb429,4892567.621419229
2760982aa,827724.1599144108
27627b9ce,1425981.481062821
2773077a1,8130691.95691701
2774c654c,966802.2978087291
2787cfeb7,3936325.576403262
279d16b1b,815775.4590575229
27e732cf2,5637261.180867348
27fb1913f,1969898.812492856
27fc9cc41,11179271.10911762
2801250d8,282554.3860907855
285119a43,357341.82565578475
285640ed4,2202364.6476786826
2867475b8,296225.92158387334
286c781c5,13254997.19643488
286e6c1d1,3942875.774953998
287b61527,4224227.1560897175
2882d560b,94195.92953143468
28d62f61e,270269.59581933933
28e98ec00,17625231.553596318
29136e042,492989.5716234036
2914a8ba1,102322.71311864756
292ad5716,3896132.747954838
292cd92c7,14872389.214241771
294299bd3,299251.3511258648
2958c5521,202677.31796230256
295c9bf75,35422253.79833315
29631d89a,609727.1457246888
296e653c7,20659056.106176883
297e4d38d,9889285.91809157
2983ee61b,18813956.225519106
299f4c64b,4714317.1682740245
29bcb3582,3942165.719041478
29cabc045,176875.9290987977
29d15b733,147479.9972376533
29dc2f338,592118.9421984329
29e45ce90,36606501.41072446
29f3cdcb7,618103.805133169
29f512db3,228807.8967472362
2a02b036d,10189988.588461787
2a1af2ab7,928128.839264243
2a1ee0e61,182527.39604632466
2a24c98ad,4960438.941416288
2a267ed39,5889199.330083954
2a2cab548,229133.43272687783
2a464058e,58036.94929297962
2a7a5447e,15667329.144821683
2abea3c1a,706611.9923952085
2ad0cdab1,1884561.3410746695
2ad9254de,10074684.603724455
2ad9b9d8b,793388.6998621668
2add40483,102633.47360483305
2b19f27d2,3275732.217076486
2b257ba1f,881969.7666330995
2b5d51bed,4995994.256004155
2b6766e0e,15940637.602077235
2b6deb2f0,1069822.095933441
2b702ec3e,9843045.600119209
2b72ae5b2,5604897.34757778
2b74a22d4,3222815.2227612915
2b83eb254,5718320.130934126
2b98daba7,54823.985578562846
2b9fbca36,47763.38457376345
2bbbfc768,1004544.1981667229
2bc8fb6f8,55824.209520326905
2bd27f4de,1634481.191126835
2bd7e26b0,485906.3206702495
2bda576f7,1369112.8657685958
2bed95e2e,5929828.802087347
2bf931963,7991344.399305015
2bf9e385e,25140924.91197181
2bfe78895,16277507.952292712
2bffc6bde,1984415.5389084634
2c01f939b,2483134.5250594686
2c03d41ec,964428.7967687196
2c044dc70,43787.08507155867
2c38b96b4,3950102.0050670784
2c3a4c8e4,1327416.3323864099
2c433d84b,1598597.1852547217
2c50538bc,511433.1709546784
2c518cd87,23441684.46716029
2c5bc71cb,887937.0821319931
2c64d169a,5152266.349387858
2c691187a,9827130.608203229
2c754044b,7595781.848029401
2c76eca7a,4947178.225242569
2c82cdec5,358597.807279562
2c9a3b088,200750.03291159013
2c9a60809,1993590.7360288794
2ca9abaf4,1016562.956795867
2cd540ec0,1366642.2053926496
2cfcd416d,549101.7088643761
2cff7c17c,14603189.391607588
2d2e49caf,1957917.475529367
2d4096dad,989262.0732146977
2d5267ade,11851354.37056121
2d5942ff8,5366398.520611064
2d6fff5cc,1389693.4466785644
2d7145b44,8644640.09482251
2d7d3ea62,18430870.700460266
2d99c4386,3531357.0695076864
2da855ace,12665378.503041722
2daeeec97,76382.29062394385
2db7bb348,8021326.693015504
2dbc76bec,275458.7020022536
2dcfac129,1964340.222368899
2dd0119ab,4857292.465979925
2de5ba507,3129711.4392679
2de873e9f,2065451.323122965
2e04e97f1,2165702.8849031986
2e11e7343,609385.5822721155
2e164e8ac,165762.45664870675
2e1ce6102,17084521.220886532
2e292b74b,1999726.2408498016
2e319ed26,1866877.062809795
2e3afd3f6,2937320.3376898253
2e57ec99f,312590.1005077547
2e5e4e336,5626955.646532499
2e6718d2c,1865324.1567360887
2e6e6851e,2130283.924940282
2e86c47b5,2887562.1998208654
2e8a1817d,3248383.029165911
2e8ee92a7,1573280.4138071358
2eac253bb,8254458.7849141825
2ecc23879,19676654.6988402
2ed599920,10087559.960561711
2ed7a5de6,1290410.1986218477
2efa782d6,4925959.6748211
2f0f7fc19,11932276.411148246
2f177a7f7,596355.6379666058
2f17e847e,9874639.404503616
2f2297864,1732669.7151198667
2f2bb07f1,177787.858595849
2f44af10b,1961716.8366066655
2f4daaf26,26497905.659124527
2f5332610,434989.5561389033
2f673ca39,2018391.2770783303
2f8c6923f,5771847.484951521
2f9e198eb,389215.27119221113
2faeb57fd,4851572.473384481
2fb03280c,2613815.8188955653
2fb62052d,1570677.2920958789
2fbc0500e,30775030.71975023
2fbdef9b2,1072294.856982825
2ff0309a6,15032605.067307645
30016c714,15698666.391931983
3013da8cc,7800410.718648218
306630eeb,1272724.319318805
306793c8e,199006.184982617
307098375,4633863.545105058
30874cdfa,1179466.0969296882
30b6a13fe,1508152.4076489203
30bebd1d7,19822658.240717176
30d46c23f,421198.7061645819
30ea48a09,3353741.9673957275
30ef619ac,33135925.467072785
311ddb270,233748.05718107114
312477663,5387472.714980514
31534c4a2,34208751.306613155
31595e67e,3155082.4395168233
318b6f274,1412182.158494599
319b97a42,9740092.913439406
319e95726,529321.6268996905
31a1f645c,108989.68345473753
31b50a851,2700004.0397977065
31b94f5fa,1806678.6477710304
31ba202e7,2739524.1820218484
31cc79b72,240958.17344654314
31cf2ec3a,9198990.213467177
31e61d1f3,13589292.679840345
31e665064,1645901.0449627824
3201bfc16,932170.0951003917
32209c51a,974828.7890223453
3222ec38b,6011491.234798214
32259bba6,116581.06956945878
322ec1b02,237693.90246837537
322f6101a,14375831.395305827
323cb550b,7828726.038419212
325135abf,869716.445104615
325fa68d2,28918012.909406383
3270ea32e,8947233.182467915
32738610c,1958265.483293346
327945605,1237153.2958145472
328bf2a6e,3868551.9911671244
32a1b713c,17064558.157508448
32bd5b5aa,1351811.3620292307
32c96f899,7252019.683309542
32ca45384,76386.15203884883
32d8bcb79,54425.17042825179
32dac16ab,43694.501939912836
32e450017,2097144.3400823167
32fad0bb2,3356793.766691595
33027a097,542822.4833960254
3330f52e0,9985144.737315921
3339dbd5c,5852790.399155812
33500c9a3,1279170.9807041585
336dadeca,13671669.825206695
33823e0f6,7951123.092685804
338e66112,387222.1514997941
33c7f16ef,14945516.793661071
33d5c158f,10906676.00780454
33e859e89,1005019.6789003
33f438780,3958136.7742340495
340414cdc,20548214.789680555
3404b85b6,28560589.14655915
341a3f0c1,1966892.1600837358
342394ada,1041690.5682539239
3442e5203,103645.96328120807
34752b6e4,2669868.786555228
3487593b6,2849374.2920963853
3499dd5b0,873343.5141601596
34a45aa10,4356377.811406568
34d5e4f3f,470664.43261342135
34e6c44cf,4438300.465706493
34fc672ab,101890.09306722737
350fd9a22,550849.3214745033
3519e1b4d,1852972.614279162
35363a899,65029.70625971724
3540b1ba4,1144653.276343661
35483539d,14027556.63928905
354883fb6,2318737.839218979
3576e488d,19233218.000644274
3582eb585,1067980.913522911
359d25b38,1656558.6599746617
35a08c9d3,19670109.37635522
35b0c79f5,1960691.0699002603
35b338a94,4706092.759745895
35dcc0108,1344442.6422148463
35e66b440,13497853.441830814
35fbfd3fd,217206.15210148608
