feature,rmse
e5b2d137a,0.6332090439551081
4fe8b17c2,0.6332310251031907
fb5a3097e,0.6332341833939629
37c10d610,0.6332424524833771
60a5b79e4,0.6332464117179807
6619d81fc,0.6332584940366166
b599b0064,0.6332648490355959
0e3ef9e8f,0.6332810776984251
dcc269cfe,0.6332825529051166
30b3daec2,0.6332933734085685
fa9d6b9e5,0.6333234204390892
342e7eb03,0.6333296193307517
93ca30057,0.6333360083360152
29ab304b9,0.6333534575258501
ffb34b926,0.6333567024608137
2f26d70f4,0.6333908578128333
7166e3770,0.633431954581094
e79e5f72c,0.6334591047157258
2d6565ce2,0.6334716466848244
e8d9394a0,0.6335049853074677
01f7de15d,0.6335200281085048
edc3f10a1,0.6335203115362547
9ed0e6ddb,0.6335228407008237
964cd68bc,0.6335313837989445
f1851d155,0.6335409872319989
415094079,0.6335466356305316
86558e595,0.6335471475640738
241f0f867,0.6335532987521751
3eefaafea,0.633561671958377
935ca66a9,0.6335710048419408
8bd53906a,0.6335754977604587
86f13324d,0.6335795037137286
988518e2d,0.6335812653568867
3be3c049e,0.6335877969780697
dd85a900c,0.6335953227015205
2488e17f5,0.6336197574473865
9884166a7,0.6336475071801282
d1e0f571b,0.633660617153183
c8fdf5cbf,0.6336645995619066
7da54106c,0.6336734859150233
4681de4fd,0.6336774354669663
737d43535,0.6336780103055862
dd771cb8e,0.6336783626999835
63c094ba4,0.6336812211109486
122c135ed,0.6336835723994592
64e38e7a2,0.633709198034398
402bb0761,0.6337189979603876
5755fe831,0.6337296104341628
afe8cb696,0.6337348915600725
22c019a2e,0.6337508012269653
86875d9b0,0.633756999081778
f016fd549,0.6337862987524038
96b6bd42b,0.6337959838616104
ebe9f985f,0.6338047519657907
c3c3f66ff,0.6338180824062095
bc56b26fd,0.6338228876028351
98d90a1d1,0.6338546741767603
1af4ab267,0.6338616979511059
330006bce,0.6338648659379859
8dc7f1eb9,0.633874648562669
ef1e1fac8,0.6338898150726175
2bbcbf526,0.633900463921313
6fa35fbba,0.6339051674762343
acc4a8e68,0.6339203433302087
df838756c,0.633926661943243
43d99f930,0.6339354166355469
cfc1ce276,0.6339458133564425
1bf37b3e2,0.633989177786941
33e4f9a0e,0.633999923434086
1d0aaa90f,0.6340191942194796
24b2da056,0.6340206989706925
a9f61cf27,0.6340211587798483
ca2b906e8,0.6340232322993369
e3a38370e,0.6340232352904804
857020d0f,0.6340359463802419
27998d0f4,0.6340404666548093
a1a0084e3,0.6340780813665068
324e49f36,0.6340814937650693
7623d805a,0.6340816085806288
8c61bede6,0.6341003059917666
9f7b782ac,0.6341179222375253
854e37761,0.6341216436424478
0106dd950,0.6341291444371797
0b1560062,0.6341357009439913
e9a8d043d,0.6341471883315157
5239ceb39,0.634165141446164
0b1741a7f,0.6341753632339204
5bf913a56,0.6341756731806124
62ea662e7,0.6341768350317785
3b8114ab0,0.6341776056709709
2191d0a24,0.6341856428471978
4c60b70b8,0.6341952749786883
93a31829f,0.6342041538621965
ff558c2f2,0.634215718548156
e4159c59e,0.6342196253251738
b25319cb3,0.6342213975913693
2cff4bf0c,0.6342237434772464
348aedc21,0.6342287019583808
6e29e9500,0.6342362769259179
a93118262,0.6342453365926588
58e056e12,0.634248415263313
dc528471e,0.6342586040789486
f3cf9341c,0.6342660023534937
a60027bb4,0.634266742028306
f6eba969e,0.6342891172479389
0c8063d63,0.6342925499527832
a1db86e3b,0.6342999663938037
fe28836c3,0.6343019938977198
7124d86d9,0.6343030231562229
59dfc16da,0.6343204025210741
58ed8fb53,0.634324979483094
0f7ae26ce,0.6343252137798006
f977e99dc,0.6343326982830244
c63b4a070,0.6343391177565589
cc73678bf,0.634339582287226
64dd02e44,0.6343540307684155
19975f6ff,0.6343665996964677
1fa0f78d0,0.6343685123231698
a355497ac,0.6343706794513371
0e0f8504b,0.6343729175022877
aca228668,0.6343731175807414
c976a87ad,0.634384545044585
77deffdf0,0.6343908423476383
f0317ca4f,0.6344281754207509
04be96845,0.6344284410894062
a3c187bb0,0.634433436018648
2e103d632,0.6344355470174865
ddea5dc65,0.6344435414929032
88219c257,0.6344501191057524
7c444370b,0.6344530659984772
d2ef684ed,0.6344549118586068
b6ee6dae6,0.6344570529869995
38e6f8d32,0.6344606823901381
f8405f8b9,0.6344610033856661
341daa7d1,0.6344923125513381
49063a8ed,0.6344950089919712
7ba58c14d,0.6344971748269973
eae884486,0.6345160450549536
9c36a77b3,0.634528373401203
c69492ae6,0.6345286572387653
fb5f5836e,0.6345327524187266
994b946ad,0.6345375710799923
1eec37deb,0.6345567416855168
36a9a8479,0.6345567612547688
21af91e9b,0.6345573257071305
d8c61553b,0.6345649123257321
dc10234ae,0.6345938132291876
467aa29ce,0.6346024274556883
1b681c3f0,0.63461574040806
c4972742d,0.6346249783585294
166008929,0.6346265896222104
f4b374613,0.6346326166896114
476d95ef1,0.6346403031909545
ec2a9147d,0.6346406254554616
4672a8299,0.6346415096199316
deabe0f4c,0.6346500582938577
313237030,0.6346678884936334
4edc3388d,0.6346698940571897
1938873fd,0.6346775754819189
ac30af84a,0.6346812295420323
a6b6bc34a,0.6346917934903763
193a81dce,0.6346935588092666
c7525612c,0.634706257393319
9452f2c5f,0.6347304742233257
1a9501bae,0.6347311749628294
b4cfe861f,0.6347504133226705
5bc7ab64f,0.6347560380560718
7a12cc314,0.6347691399609363
db1da2c31,0.6347721407237406
0e1f6696a,0.6347760343555017
6f88afe65,0.6347766368674441
74d7998d4,0.6347821217071232
597d78667,0.6347879851698369
be2e15279,0.6347883600768375
a19b05919,0.6348113846311937
4933f2e67,0.6348320217062389
cde3e280a,0.6348427431040168
402b0d650,0.6348452304266273
adf357c9b,0.634846459887661
cbbc9c431,0.6348468626583764
5d8a55e6d,0.6348550918495341
ad4e33a4c,0.6348664731411544
467bee277,0.6348674518808509
6a34d32d6,0.6348755743016038
b1bb8eac3,0.6348780412375938
0256b6714,0.6348894053506235
fdd07cac1,0.6348904292102596
841704460,0.6348915219878587
293e2698e,0.6348949937941242
d421e03fd,0.6348956277687122
2862eec4f,0.6348995644663793
080cd72ff,0.6349274271534604
d318bea95,0.6349492400906512
9fa38def3,0.6349499328621881
caa9883f6,0.6349514107307312
896d1c52d,0.6349778498086082
1d9078f84,0.6349876365433466
2c42b0dce,0.6349884471927039
9e39c29d0,0.6349910667830451
ba4ceabc5,0.63499132792066
ebaaead05,0.6349923210065196
f8ccfa064,0.6349985392831152
26144d11f,0.6349999865587741
1e16f11f3,0.6350008101291786
408d191b3,0.6350065938999216
9d4f88c7b,0.6350084516651796
b850c3e18,0.635012235463807
0d5215715,0.6350150015124273
51d4053c7,0.635016838177993
aba01a001,0.635023380436445
be448d5b9,0.6350399234474474
b7d2baa45,0.6350501852474887
e1d0e11b5,0.6350554851965204
1029d9146,0.6350582566175144
f31b73813,0.6350618008737786
2b2b5187e,0.635068995786479
5ad1de183,0.6350726630155316
92ba988e1,0.6351000657453454
44f3640e4,0.6351040887144433
6b795a2bc,0.6351047234562804
6b119d8ce,0.6351058146829451
23db7d793,0.6351080359589298
941244262,0.6351135282802559
dd3e0f1d7,0.6351182444358117
81aafdb57,0.6351206325319749
3c8a3ced0,0.6351211835245244
9581ec522,0.6351374757002128
e222309b0,0.6351379148185893
097c7841e,0.6351437133583295
44cb9b7c4,0.6351508925972486
2dbeac1de,0.635154080030552
907e76fa9,0.6351607689972391
65aa7f194,0.6351632842161848
ca67f1baa,0.6351739952633474
2954498ae,0.6351791316806857
aecaa2bc9,0.6351794731602466
a61ce65a2,0.6351795149871811
8a088af55,0.6351899463542569
1477c751e,0.6351915731465352
57276ea06,0.6351938033403685
57535b55a,0.6351979357016735
1af4d24fa,0.6351984252012831
9236f7b22,0.6352091652021681
d5fa73ead,0.6352102731084227
526ed2bec,0.635217763664182
de0aaf6f4,0.6352205009662856
1a6d13c4a,0.6352287794340399
32cab3140,0.6352301330910144
ac61229b6,0.6352318223773554
22c7b00ef,0.6352402369453544
a396ceeb9,0.6352413177085804
f1c272f04,0.6352468136464233
212efda42,0.6352478596631392
762cbd0ab,0.6352520087509621
87a2d8324,0.6352676046522
4da206d28,0.6352715603230842
a8b721722,0.635273335349258
0809c8241,0.6352834094346641
a29c9f491,0.6352891834769651
d47c58fe2,0.6353135663111784
9fa984817,0.635318972035908
615cc4c17,0.6353212852358494
37ac53919,0.635326063047457
6192f193d,0.6353264640710475
5c208a931,0.6353378803915019
b1b17b543,0.6353481903372511
64cabb6e7,0.6353503359881614
d7285f250,0.6353554927028254
aecd09bf5,0.6353558209208092
95aea9233,0.63535994455751
1401de8c2,0.635362209804481
76a75bd91,0.6353677584535127
692c44993,0.6353704539208505
150dc0956,0.6353822756947642
45319105a,0.6353840055194089
abb30bd35,0.6353981706243267
1bf8c2597,0.6353996313571074
a6e871369,0.635411285325298
775577e6f,0.6354243533737596
547d3135b,0.6354253588719879
1f2a670dd,0.6354261498635096
90a438099,0.6354316561407642
f308f8d9d,0.6354357160577163
e5587ec32,0.6354496408500757
edad0778a,0.6354564759975896
9d478c2ae,0.6354660781257909
dff08f7d5,0.6354783386074087
b56f52246,0.6354800989849132
733b3dc47,0.6354994665562846
adadb9a96,0.6355016860861381
e78e3031b,0.6355019779612381
62d0edc4f,0.6355223592177656
1a82869a6,0.6355350658365321
fd1102929,0.6355359262290929
9d5c7cb94,0.6355364512484754
1ba077222,0.6355400306921618
a498f253f,0.6355488205881948
a79522786,0.6355510566234354
cbd0256fb,0.6355545055693842
3a07a8939,0.6355617506304633
414b74eaa,0.6355682322310231
56b9c3eb3,0.635572451099892
1ce516986,0.6355739082579498
b88e5de84,0.6355800345086184
6dd2090e5,0.6355848904708136
3d6d38290,0.6355866484025443
298db341e,0.6355903621519307
26df61cc3,0.635595548922275
a8b6710d0,0.6356022053337567
76bfb8732,0.635605196592039
c91a4f722,0.6356133275452492
9d435a85b,0.6356162761316801
215c4d496,0.6356166355604931
c73c31769,0.6356199792211246
6ae0787f3,0.6356277091422551
d7f15a3ad,0.6356283885018227
fbaed5913,0.6356507272228796
5a5eabaa7,0.6356518302574106
8ab6f5695,0.6356524564609207
d5dcaa04a,0.6356529478470904
ff65215db,0.6356591136419413
45bc3b302,0.6356720483937213
c87f4fbfb,0.6356755301784422
79cc300c7,0.6356775234580316
20ff37b40,0.6356790147182895
5fe6867a4,0.6356794227647129
5c0df6ac5,0.6356805767106289
266525925,0.6356811391386129
24bcc2f15,0.6356812938219945
8909db7d5,0.6356832119760385
1fd0a1f2a,0.6356854971235547
f0aa40974,0.635690703892514
2599a7eb7,0.6357001405509021
ce8ce671e,0.6357019655396188
b0310a768,0.6357019944672075
06b19b6c4,0.6357136032918191
716e7d74d,0.635721804570604
e7c0a50e8,0.6357271111300351
8389fa5f0,0.6357348995834343
d4e8dd865,0.6357368601449008
2fc60d4d9,0.6357374651360973
fc9d04cd7,0.6357472930895234
5ee81cb6e,0.6357507959611294
a960611d7,0.6357554912864143
025dea3b3,0.635755997205765
32b64ff51,0.6357597186564009
fe33df1c4,0.6357604975072862
a3e023f65,0.635764099660734
00302fe51,0.635764437765965
0f07e3775,0.63577036880749
2b0fc604a,0.6357715644052638
20604ed8f,0.6357731794824657
d36ded502,0.6357737049828853
1d593ae5b,0.635778722566902
cb4f34014,0.6357810503081007
5b943716b,0.6357860115258506
e2b4d4ef7,0.6357877351820949
172a58959,0.6357906267174102
56ec098a1,0.6357908289369837
580f5ff06,0.6357948621033152
d7978c11c,0.6357978638811896
45226872a,0.6358038943662702
0d866c3d7,0.6358060565568199
a175a9aa4,0.6358101971909776
51ebff825,0.6358108278841642
ab7b12083,0.6358108492830623
c5aa7c575,0.6358124106660493
cd24eae8a,0.6358135509089571
c270cb02b,0.6358141389989217
170655e35,0.6358212982513438
635fbbd2c,0.6358242056791119
0494ca73d,0.6358264435971643
0ac076350,0.6358327457149172
bee629024,0.6358358419171289
9c42bff81,0.6358379479896644
bd308fe52,0.6358427600725592
930f989bf,0.6358444495387593
07cb6041d,0.6358555392689266
a8dd5cea5,0.6358565924758789
4ecc3f505,0.6358603313714788
9b26736c3,0.6358608902614833
9bd66acf6,0.6358616998326894
eb4a20186,0.6358623711788599
64534cc93,0.635863192101476
c10f31664,0.6358648152164875
4e06e4849,0.6358677406724319
105233ed9,0.6358761500004367
018ab6a80,0.6358766443891537
ca45bdef0,0.6358800789355219
442b180b6,0.6358818382743875
0c4bf4863,0.6358858623886383
2fc5bfa65,0.6358882474481922
899dbe405,0.6358913521916734
26e998afd,0.6359055339898549
ab7764ead,0.6359094564644162
ced6a7e91,0.635913311181062
9a3a1d59b,0.6359141959754566
0872fe14d,0.6359158700573273
429687d5a,0.6359170742060108
203c64df6,0.6359198821084762
438b8b599,0.635924253408881
6984f4045,0.635924347316887
f6bdb908a,0.6359243992326729
0019109c4,0.6359257516048413
2b9b1b4e2,0.6359260533952926
197cb48af,0.6359269505127755
d15e80536,0.6359277636886799
7db1be063,0.6359287723724696
4d2ca4d52,0.6359304801951818
f41af7c85,0.6359333279485923
8c8616b62,0.6359343892873849
9df4daa99,0.6359359176544095
4de164057,0.6359392720819076
9aeec78c5,0.6359442658702605
13b8f7347,0.6359462907019623
e2c21c4bc,0.6359486209266986
7a27eda46,0.6359546615239414
cac875244,0.6359554679804876
4bcf15776,0.6359562375936798
aeff360c7,0.6359566069022432
258412544,0.6359601600018392
fd99c18b5,0.6359647239204139
6c5c8869c,0.635965312958352
822e49b95,0.635966542545943
06393096a,0.6359702076199647
cda277b2a,0.6359751794743458
ec5764030,0.6359781001440168
a5c62af4a,0.6359785278132992
ba136ae3f,0.6359833295046335
83fc7f74c,0.6359848840255837
3c4df440f,0.6359855002223419
fb1d4afcd,0.6359867772272744
e209569b2,0.6359879225766796
e7071d5e3,0.6359880804717931
134ac90df,0.6359938072764107
b0095ae64,0.6359972045241934
71c2f04c9,0.6359979127376644
2a9fed806,0.6360021693734059
df6a71cc7,0.6360028700642839
b58127585,0.6360043950399089
6d0d72180,0.6360045069189225
5f11fbe33,0.6360074771114214
b2790ef54,0.6360109305787212
cc0045289,0.6360114001792202
63509764f,0.6360136062179922
b219e3635,0.6360143365317928
a6c9347a7,0.6360149874508773
6df033973,0.6360162156587559
ffa903344,0.6360192273582302
6d2ece683,0.6360199193446814
a00a63886,0.6360246898481093
9e711a568,0.6360293017298793
7a7da3079,0.6360293637674238
39b3c553a,0.6360313959683376
8d8bffbae,0.6360348629474318
8722f33bb,0.6360366286459422
ca7ea80a3,0.6360370568966405
9488c30e3,0.6360404027674593
6cd6037bd,0.6360405383473656
4e4e9d21b,0.6360410000379535
14a5969a6,0.6360448529146746
fb387ea33,0.6360462553885279
715fa74a4,0.636050916597289
ffdc4bcf8,0.6360519247292823
4bdeca0d2,0.6360524268451222
2bd16b689,0.6360546581940654
b6fa5a5fd,0.6360657341824962
ccb68477c,0.6360697635291538
0a953f97e,0.6360757066689474
a9ca6c2f4,0.6360792137556698
25968f96e,0.6360798004321676
22f05c895,0.6360801170325487
d8ea347e9,0.6360902576454073
c08bf12d7,0.6360940487295588
f514fdb2e,0.6360941435116405
6bab7997a,0.6360949845707596
6ba70f5f8,0.6361055602353056
a5e0d3ddb,0.636107862780177
47aab5d12,0.6361082012279031
c0b22b847,0.6361086532922368
2ca23426b,0.6361103022695452
cb5329038,0.636120883961549
1110cf9ea,0.636126584026092
cbeddb751,0.6361285670920053
ca010e4f8,0.6361352091665501
f990bddac,0.6361367825858009
04dc93c58,0.6361390773061387
7f91dc936,0.6361500341081154
121d8697e,0.6361558865509961
ed0860a34,0.6361594854114184
dd0491aad,0.6361612121499102
8781e4b91,0.6361627427563395
19a45192a,0.6361706813442574
850e01a62,0.6361742864065274
693972ceb,0.6361787904430798
bee71cf84,0.6361799975659426
0c9b00a91,0.6361822855835386
7ad6b38bd,0.6361849738742354
9c502dcd9,0.6361894396269894
fc436be29,0.6361913549131697
f04f0582d,0.6361929722192226
1389b944a,0.6361945463538246
3132de0a3,0.6361956752228128
3adf5e2b5,0.6361961776287475
842415efb,0.6361967313324486
800f38b6b,0.636197911794295
090dfb7e2,0.6361998690502312
2cb73ede7,0.6362012545469813
dd84964c8,0.6362029258127189
543c24e33,0.6362059234288949
051410e3d,0.6362074090377519
a8b590c6e,0.636207718634923
3305c8063,0.6362111842968268
ccc9ba695,0.6362197498923734
d3a116347,0.6362201677400853
9bb02469c,0.6362234524334643
753e0a307,0.6362239583739079
d1fd0b9c2,0.6362257729944781
903749e8a,0.6362317046483681
63be1f619,0.6362332054148674
47a8de42e,0.6362385739694798
4bf056f35,0.6362396483703608
5c6487af1,0.6362423304649121
01c16cc5a,0.6362436607246942
d251ee3b4,0.6362502472823109
0cad4d7af,0.6362527278612656
c0d2348b7,0.6362537564609636
f1fbe249b,0.6362566246466849
fa5044e9e,0.6362579760668517
e700276a2,0.6362588191136891
7aaefdfd7,0.6362604558175765
d7334935b,0.636264213283931
616be0c3e,0.6362686253516431
b361f589e,0.6362739126122129
504c22218,0.6362886762423632
22610c726,0.6362950285084091
c901e7df1,0.6362964863254966
51ee03895,0.6362984720643333
05d17ab7a,0.6363054569263966
717eff45b,0.636306094785358
1a7de209c,0.6363109676293967
fa11da6df,0.6363141818607204
4cffe31c7,0.6363150939136565
9f5f58e61,0.6363159561608771
50108b5b5,0.6363205928847542
08e89cc54,0.6363276986321169
1520de553,0.6363343239898599
22b980fc8,0.6363346144941989
e429ad370,0.6363387039086282
e3d33877c,0.6363427335010308
5c20afdb3,0.6363450835132529
7f78a36f7,0.6363461488980813
4b9540ab3,0.6363469972471181
edc84139a,0.6363474918214638
04466547a,0.6363570210446186
c83ce87d0,0.6363630334403905
bae4f747c,0.6363717483198915
9509f66b0,0.6363719261979955
5a88b7f01,0.6363729614111723
567d2715c,0.6363730228603989
bc2bf3bcd,0.6363852322196782
beb7f98fd,0.6363879041589415
69900c0d1,0.6363925315813138
86eb6ec85,0.6363927495255955
cd41bbc4e,0.6363945641419836
2ce77a58f,0.6363978794603692
89e7dcacc,0.63639867802943
71ac2b961,0.6364037593937822
867c937bb,0.6364077406881342
251d1aa17,0.6364095039319287
36cde3ce8,0.63640997576891
cacc1edae,0.636412171178806
f82167572,0.6364144989985606
c4d657c5b,0.6364169494672629
724b993fd,0.6364181130717695
9dbb6b717,0.6364207885185329
48420ad48,0.6364212909477074
a43c53c45,0.6364215918744686
08c089775,0.6364233197779486
8c94e6a4b,0.6364251942206386
4b6c549b1,0.6364274774705769
45630adf0,0.63643234885136
e8b599c85,0.6364328523522856
fb32c00dc,0.6364342776505871
c2acc5633,0.636434944462818
a0a8005ca,0.6364388115131772
05cc08c11,0.6364392871805032
3d23e8abd,0.6364429267231769
62071f7bc,0.6364433281663182
6a542a40a,0.6364439440992415
b02dfb243,0.6364468517199147
e5ddadc85,0.6364468635128901
a2616a980,0.636448645466988
4c6a1accd,0.6364517318604157
3b843ae7e,0.636451861683292
64c6eb1cb,0.6364561114011169
0aab2f918,0.636458405582925
99197edf2,0.6364586290892008
08af3dd45,0.636459156179641
18c0b76e9,0.6364597570835963
c5cb7200e,0.636459879579866
3dc46e323,0.6364599991340677
f81c2f1dd,0.6364636874966464
9e4765450,0.6364644053533108
643ef6977,0.636466318563322
5a88e3d89,0.6364685280886274
d7cdd8aef,0.6364720812770358
1de239e78,0.6364732117392857
f5e0f4a16,0.6364751591421385
d9fa0485a,0.6364765680151353
32ebdadbc,0.6364768939158725
c55eb4392,0.6364827907610753
f3bfa96d5,0.636486778857696
9ddb5842c,0.6364891337744616
2c95e6e31,0.6364924938905561
3da5e42a7,0.6364929215158986
ae3aa1abd,0.6364934698139626
d7d314edc,0.636500227427499
bfbc53791,0.6365015139412485
280898a2f,0.6365038193560344
cf4a89033,0.6365074249957303
3c209d9b6,0.6365116963333454
834fb292d,0.6365190105210528
7f9d59cb3,0.6365211529429982
d709df8f9,0.6365218845049707
97ea72529,0.6365258810606697
1c62e29a7,0.6365280468063972
f3b6dabf7,0.6365344885894527
80b6e9a8b,0.6365388473378664
eb19e8d63,0.6365413014917447
4baa9ff99,0.6365418672692065
284d07c28,0.636542035705475
5f9879270,0.6365421088167534
74c5d55dc,0.6365424590903104
acd43607d,0.6365508108150554
009319104,0.6365510370519476
3aad48cda,0.6365515367883942
cdc36a26a,0.6365523177988464
a34f8d443,0.6365530829839872
698d05d29,0.6365574280472144
607a7b8f0,0.6365574716617103
dc0118d47,0.6365575409088001
9a5cd5171,0.6365578563476324
5dae1d1e8,0.6365597467694087
be90775f4,0.6365608033077804
8706aa459,0.6365651694531447
26c68cede,0.6365695355028596
5dfd0ef29,0.6365697802066501
20305585c,0.6365698031526498
ca25aad9f,0.6365717759708089
3839f8553,0.6365721390864939
1a382b105,0.6365722281792726
27c5d13c9,0.6365742385943648
1084e5813,0.6365797007645994
70f3033c6,0.6365802643891699
38f49406e,0.6365870345854654
7af000ac2,0.6365887310909859
c7775aabf,0.6365942921354373
59cb69870,0.6365951788380798
93521d470,0.6365979237664439
de63b3487,0.6365991975492238
22ff4e1b8,0.6365996937191972
2155f5e16,0.6366143579997052
80c0c9910,0.6366172978585393
044c7e993,0.6366206011816928
4e593c1c5,0.636622117345104
bdadd6c34,0.6366235313231915
f3a4246a1,0.6366265325633119
4f45e06b3,0.636627011840546
9a33c5c8a,0.6366278912041401
589a5c62a,0.6366287149664218
c25ea08ba,0.6366292817828326
8c2252655,0.6366297521146147
ccc7609f4,0.6366311197004353
4d6a1439e,0.6366320442092553
372daeab0,0.6366325347453116
314396b31,0.6366335094322673
21bd61954,0.6366337716168818
8f940cb1b,0.6366375359374554
7f55b577c,0.6366396737619953
c9160c30b,0.6366405934438273
b84b2f72d,0.6366409066529903
bc70cbc26,0.636645741549665
0de698985,0.6366468387364784
3af1785ee,0.6366518281891503
29eddc376,0.6366530879110734
df1ed6b50,0.6366551393910406
aeb3a6ccf,0.6366564553064968
12122f265,0.6366574048319608
1847c8140,0.6366578613506038
94f3dcaee,0.6366605162074574
2c6c62b54,0.6366615532141675
5807de036,0.636662554090158
b0fcfeab8,0.6366628001222646
e70581bed,0.6366688330309794
6fee0d7b4,0.6366697897755587
dc60842fb,0.6366732658931274
a15b2f707,0.6366733786851614
4c2064b00,0.6366741368610564
da5c36eee,0.6366746553402934
