feature,rmse
bc8aebe8c,1.759168885262313
133714358,1.7591697266135742
129ce57a8,1.759170337909243
b70d43816,1.759173415317762
76bfb8732,1.7591734282233906
5cf6f9d23,1.7591747833928482
e98dd91da,1.7591756259869542
0d9e887bf,1.7591764580816511
853f29325,1.7591768233099523
b379107b3,1.759176834049489
4a39584e5,1.7591773099552148
1d0aaa90f,1.759177658345628
daf731030,1.7591783677865866
7a29b3092,1.759178606828308
fe28836c3,1.7591789931651216
20ef8d615,1.7591793531095083
33f6d3f51,1.7591798421372262
4377d117c,1.7591812309510626
94f26b213,1.7591816594379603
193b90919,1.7591821077064171
f62b69c09,1.7591823282734007
9161061c9,1.759183440292966
e871db27b,1.7591850150600024
5466764d8,1.7591851713202367
dcc181073,1.7591859949506752
36c3157a7,1.7591859949506752
36a131c2c,1.759186454534472
b3a30c6a2,1.7591864840966522
1b1a893f5,1.7591865347720501
d7db08081,1.7591868082817634
38ec5d3bb,1.7591871498465557
7f9d59cb3,1.7591873440950945
c87722678,1.7591876520320855
572a7f60f,1.7591888931536546
df3ac443c,1.7591927088554933
295408598,1.759192996031064
0ba2922a3,1.7591935933811913
b12b85f00,1.7591936564057225
22c3db28b,1.7591955998330788
defcc2c50,1.7591959718944459
ed8951a75,1.7591961794985718
3305c8063,1.7591971339331123
b6ee6dae6,1.7591977155007608
3516308ea,1.7591986721152422
464ca73dc,1.759199450708205
797c94ca1,1.7591997280285447
6f7e5f4ca,1.7591997702041091
71deb9468,1.7592019803409864
a8885cde4,1.7592022777370078
238af49a8,1.7592023728406927
8be66d97d,1.7592031359373161
949825372,1.7592031519084848
04a22f489,1.759203906283829
fd5c6c5aa,1.759204013104175
ec827621a,1.759204322398489
ba4a02efc,1.7592050386659452
ce375f93c,1.7592074269702054
8d4d84ddc,1.7592086190061353
009319104,1.7592089575189296
aecd09bf5,1.7592102956577507
4be3996a4,1.759210567132977
077c3511c,1.7592108646028
81076f743,1.7592110118539654
90670899b,1.7592114795521048
003da5628,1.7592117843363124
9ebc2a273,1.7592120733855783
14d2c6d95,1.7592122326287287
8dbd95b8d,1.759212457242206
7b5650f35,1.7592126967394588
338f04484,1.7592138007299107
c98c2d3c0,1.7592142972087048
979ef2ee3,1.7592152859571555
77bc11659,1.7592170682754307
83b40fd93,1.7592182834309438
f8ee2386d,1.7592190600764734
bd6671d31,1.759220543153789
41af7a4d0,1.7592211144963623
6a2ed0e6c,1.7592213839479576
4e21c4881,1.7592214188881674
e1769f3fd,1.7592216251434487
f765e41ac,1.7592218345348534
8c1e20670,1.7592218345348534
00302fe51,1.7592225666562427
7c28990d7,1.759223030016463
947c7c3e8,1.7592231159547258
dd80d36d7,1.7592258700558903
5aab2f5e0,1.7592259293804262
b8f039d1c,1.759226200988176
782ef399c,1.759226418300909
07cfb1624,1.759226418300909
15177ef79,1.7592282306945084
f2c0fa7cf,1.7592287222291403
1e403019b,1.7592291743303683
37426563f,1.759229670119284
a2616a980,1.7592300472790001
b4cd81ecd,1.7592314723340485
37bd241bb,1.7592326276646513
157d8e6e5,1.7592333332692203
310e1ede9,1.7592337742942488
89e69d1a3,1.7592338554999323
941244262,1.759234293407469
188e8ca61,1.7592344010618493
f6f15ffa5,1.7592344010618493
7166e3770,1.759235497649177
2135da74a,1.759236647987223
ddd416fe0,1.7592377580346046
ee99f8a68,1.759238619610231
f4393161a,1.7592388119336406
46b02f955,1.7592403066407867
331fb8455,1.7592405979504033
8ceddccb8,1.7592420027972975
60b963f48,1.7592426890496755
0b26c77a9,1.7592428761537944
4fbcb9f95,1.759242879279032
1ce203e4a,1.7592443339084878
4fe67672e,1.7592446669578758
4f325b517,1.7592453643023003
e6efe84eb,1.7592464424951584
4b336f62e,1.7592468169254736
8e0dce2be,1.7592468304781588
118930f35,1.7592472961141112
23c30648e,1.7592474020094078
0943b38f3,1.7592486980841582
9e88cfd02,1.7592491933347825
b0a375b4c,1.7592492789964114
8677d6620,1.7592492900140966
540208409,1.7592495478215182
7e58426a4,1.759249836770382
ae3aa1abd,1.7592501128615932
d1b9fc443,1.7592518953983907
b658cdb8f,1.7592521386266542
8389fa5f0,1.7592522279736944
44cb9b7c4,1.7592530570610247
a8ef2a0d2,1.7592539144338761
48420ad48,1.7592541556275005
3e3822506,1.759254368554867
533d88707,1.7592550042405093
2b2a10857,1.759255144326481
d284121fb,1.7592555621917607
d5fa5ffba,1.7592556909183195
09c81e679,1.7592561386494323
c3b8e67d9,1.7592563808575443
4b15885d8,1.7592580883577353
9e9274b24,1.759258833665554
e10730b82,1.7592596081346252
1e6306c7c,1.759260327329737
e849e3ae0,1.7592605085795823
284d07c28,1.7592609542394624
0aaed8bea,1.7592617324679312
ad4e33a4c,1.7592617375080715
d2430cbe1,1.7592625031485478
e487c356d,1.7592631911807401
da0c7bb85,1.759263222870719
180f8ed6e,1.759264062503672
f4b374613,1.7592645842308676
d9fbf30dd,1.7592653011895227
54a1765cc,1.7592654717883551
2684a37d2,1.759266386662196
29ae0b048,1.7592670579980867
5bef82898,1.7592672527340516
90a2428a5,1.7592682425349433
54d3e247f,1.7592696509659218
370f3cb6e,1.7592701420272518
33293f845,1.7592714696159955
e9b117236,1.7592715569611546
f9870621e,1.7592719432742143
f118f693a,1.759273792580585
97cc1b416,1.7592739777185942
b48cf2fd5,1.7592740664931472
9a179ed71,1.7592747341207295
ffdc4bcf8,1.7592747995881033
7288c5f8c,1.7592756689063498
de471ea65,1.7592767400634792
faedddd5c,1.759277323694783
964335fdf,1.7592782251655352
abacb53a3,1.7592785901610335
b2e82c050,1.7592788489351716
313237030,1.7592799502880172
66671ad38,1.7592802863166568
925728b1c,1.7592805830619356
202acf9bd,1.7592809512572116
784b9525e,1.759281688848445
2223c664d,1.759281862084755
7f91c7cbb,1.7592826293091346
28a785c08,1.7592828782387229
925f0ae9c,1.759284542024027
ad7140414,1.7592852171543192
68811ba58,1.7592859559615068
f49ff3269,1.759286541088671
82df5774d,1.7592865464673955
7f9f72202,1.7592869182780975
066566b35,1.7592871672764545
6654ce6d8,1.759287217569149
63f291ac1,1.7592872582275794
1736dcf3d,1.7592874008855892
62b08f1b7,1.7592895177955743
fcab1682f,1.7592910600857588
12d3a67b0,1.7592917707774005
a37de954e,1.7592917938708592
950f2c435,1.7592922161350182
8ca08456c,1.759292433280037
632fed345,1.7592933040997676
b625fe55a,1.7592934720698268
24303647f,1.7592942847620798
af31d98a6,1.759294452745599
50c7ea46a,1.759294582209482
e83d8d925,1.7592948079274635
9c740daca,1.7592951135765278
8caefc97e,1.7592953079656641
06f44eb79,1.7592953739514454
9dbb6b717,1.759295727418885
cb39211ad,1.7592958106870609
3313dae3c,1.7592981063445077
8b596c673,1.7592982898109875
f5f97a9e8,1.7592989018946454
1084e5813,1.7592994294841522
b91632873,1.7593000627772206
0c5eaf8a7,1.7593000627772206
b8255c039,1.7593009831739723
aeef86cf2,1.7593010683241253
c63b4a070,1.759301074104857
3837a83c8,1.7593013207349673
9f1d2d4e4,1.7593024882995039
b5c4708ad,1.759303214975985
40b0f918f,1.759303614370677
f9075afaf,1.7593040969186835
b0c0f5dae,1.7593044653816308
1996a153f,1.759304710992647
1b01ba505,1.7593059383276
ec5fb550f,1.7593062683277876
7e86f57c0,1.7593067771549264
406a11b5a,1.7593095571758883
b0fcfeab8,1.759310516675069
fd6e11a24,1.7593118929324867
8a1b76aaf,1.759312070456134
7f72c937f,1.759313219538138
f43c09c81,1.7593135212430473
42002d9a1,1.759313577263792
ed8ff54b5,1.759314655797003
0f6386200,1.7593147161165523
2c76aca6a,1.7593153811054183
3ac1ba8f9,1.75931687302487
d8aa77bcc,1.7593169508753983
1655bb8bb,1.759317968218947
cc62f0df8,1.7593181322258045
befca8b7e,1.7593189951818657
a0fc89621,1.7593194614706076
acee6ff41,1.7593202516786368
119230239,1.7593208215785117
295de7381,1.7593215821360508
47248c81a,1.759321829796436
a1e723a79,1.7593226685909498
ef2056ce5,1.7593231695306735
ffcec956f,1.7593240075566132
41fb39de4,1.759324040488558
1e679a59d,1.7593244161221806
a2a1975d6,1.7593246894169714
578b81a77,1.7593257325350282
bf0195c11,1.7593257525291808
3607eabff,1.7593266285866433
e9c45d66f,1.759327540182369
da5814d9b,1.7593300130340586
0247e4a94,1.7593325839294471
014574363,1.75933332141443
971631b2d,1.7593334204085047
10f17bd3e,1.7593338833039691
170230a4c,1.7593342955208526
248db7ce7,1.7593344382651848
2b6f74f09,1.7593344678734577
38a5a3497,1.7593347075734422
9f2471031,1.7593348121564945
40f1d0084,1.7593353841168462
09e395f05,1.7593357869137942
ab7b12083,1.7593357904627382
6240a7bd9,1.7593363970469338
28bc37378,1.7593366013752503
5ac7e84c4,1.7593366048996877
28b21c1d2,1.7593380683286246
127972c6a,1.7593380683286246
b02dfb243,1.7593381284744276
c2cfc2003,1.7593403225052
19873fe8a,1.7593417092260892
168b3e5bc,1.7593417092260892
f8d75792f,1.7593417092260892
8337d1adc,1.7593420562359467
7c030bead,1.7593444747563538
dbc48d37c,1.7593447196173644
0ab4a0fb9,1.7593449870869295
f66c58ca7,1.7593454121586305
07499792b,1.7593455582813948
b6ae5f5ca,1.7593463073941116
8c2fd48f8,1.7593466170453598
fd1187d68,1.7593469092962817
3429412c2,1.7593480782954631
1bf1406eb,1.759349713729815
4a9d3240b,1.7593499595317086
a2302eb5c,1.7593501753535172
f514fdb2e,1.7593506345307441
ea397d576,1.7593519467204661
a29c9f491,1.7593525225825608
ccba7a40b,1.7593537059503361
f8e5e7447,1.7593542127068322
0fbbb0d6b,1.759354588635357
f7f2e3896,1.7593547056956012
3da6f8d52,1.7593547566791423
640a36efb,1.7593548699302555
cbb673163,1.7593553429928823
8c2e787b0,1.7593553748132362
9a3f53be7,1.7593553748132362
5502d45f5,1.7593564930547054
306794b9b,1.759357058796486
5d60b9ba7,1.7593573019794215
8a158bbb8,1.7593573651897016
3b8114ab0,1.7593579900511649
4f0d3819a,1.7593588457610716
fbe52b1b2,1.759359107732898
e8387d928,1.759359313498375
b39f565d4,1.7593611848776674
6fc3be3e7,1.7593615827567577
9a040fcee,1.7593624494422837
94072d7a3,1.759362735665907
d9f2406e6,1.7593635335770634
e17a13988,1.7593637438118097
c1bc828da,1.7593638923496275
37f57824c,1.7593639833648418
e9770863c,1.7593640139427484
cf466bdd6,1.7593644060110833
9f69313d1,1.7593644855764152
5f9879270,1.7593646487351937
1c4205649,1.7593649842882555
6760927a0,1.7593655238393406
d53c850fd,1.7593656676378604
62d2a813b,1.7593656676378604
adf119b9a,1.759366358583249
316b978cd,1.7593664683443433
d6033b6eb,1.7593665289615728
148f36817,1.759367417313646
4e2abc4ad,1.7593676786291848
1b7ec860b,1.759368048480392
482715cbd,1.7593683244857037
200bc2176,1.7593685513090627
031490e77,1.7593689589402097
8527c4fdb,1.7593695470397646
c5da3db1d,1.7593701114796074
1f8415d03,1.7593705432189788
184166328,1.7593707520235513
56f619761,1.7593711357892317
ee7c4db36,1.759371219205832
44b0a78e7,1.7593715211874255
ccd2ef877,1.7593716808868707
82ade3db6,1.7593718091187167
7196ddee8,1.7593718178221462
275c5ddfa,1.7593718333588662
1aa44bdf8,1.759371944697649
a6e843cff,1.7593724994194035
05f11f48f,1.7593725113883627
e8b599c85,1.7593725919053882
c5512041d,1.7593729970094412
d5d85bc77,1.7593730579250064
e8f43b3ab,1.7593734763253712
c270cb02b,1.7593734915946793
950b9cf2d,1.7593738900237323
aa610feec,1.7593739859019826
657dec16b,1.7593741159159513
73a32cd05,1.7593742615540127
eef3f5c49,1.7593746480776828
85f50c67d,1.7593747828074036
9e17387dc,1.759375328517875
64d91247f,1.7593761026806622
556331be8,1.7593765496110862
59900ceb2,1.7593766992070494
3c29aec1e,1.7593766992070494
3d7780b1c,1.7593766992070494
fc7c8f2e8,1.7593766992070494
c89f3ba7e,1.7593766992070494
e7fa14f98,1.7593766992070494
a3d5c2c2a,1.7593766992070494
cd6d3c7e6,1.7593766992070494
abbbf9f82,1.7593766992070494
113fd0206,1.7593766992070494
07b0db73c,1.7593766992070494
0e410eb3d,1.7593766992070494
34eff114b,1.7593766992070494
80e16b49a,1.7593766992070494
611d81daa,1.7593766992070494
24a233e8f,1.7593766992070494
ee95f6389,1.7593766992070494
ca4ba131e,1.7593766992070494
17b5a03fd,1.7593766992070494
589e8bd6f,1.7593766992070494
f30ab5791,1.7593766992070494
8c549c040,1.7593766992070494
2288ac1a6,1.7593766992070494
70f3a87ec,1.7593766992070494
995a96a47,1.7593766992070494
5281333d7,1.7593766992070494
dc7f76962,1.7593766992070494
dd6cc6c51,1.7593766992070494
7585fce2a,1.7593766992070494
1bd3a4e92,1.7593766992070494
2a728c5fd,1.7593766992070494
643e42fcb,1.7593766992070494
8e26b560e,1.7593766992070494
a06067897,1.7593766992070494
1af366d4f,1.7593766992070494
bba8ce4bb,1.7593766992070494
0b346adbd,1.7593766992070494
6e42ff7c7,1.7593766992070494
a4346e2e2,1.7593766992070494
2252c7403,1.7593766992070494
4cbb46788,1.7593766992070494
748168a04,1.7593766992070494
322c7de2c,1.7593766992070494
217cd3838,1.7593766992070494
bd009fcb0,1.7593766992070494
047ebc242,1.7593766992070494
dc9a54a3e,1.7593766992070494
844666ed9,1.7593766992070494
9b6ce40cf,1.7593766992070494
3b2c972b3,1.7593766992070494
408021ef8,1.7593766992070494
66a866d2f,1.7593766992070494
e679b8085,1.7593766992070494
f941e9df7,1.7593766992070494
e7af4dbf3,1.7593766992070494
801c6dc8e,1.7593766992070494
ff6f62aa4,1.7593766992070494
8405c17e7,1.7593766992070494
871617f50,1.7593766992070494
e29d22b59,1.7593766992070494
c2c4491d5,1.7593766992070494
73984d29a,1.7593766992070494
f859a25b8,1.7593766992070494
4c41b50ad,1.7593766992070494
17a7bf25a,1.7593766992070494
9bfdec4bc,1.7593766992070494
1ae50d4c3,1.7593766992070494
e15e1513d,1.7593766992070494
2d8145a79,1.7593766992070494
9be9c6cef,1.7593766992070494
de06e884c,1.7593766992070494
fc10bdf18,1.7593766992070494
e0907e883,1.7593766992070494
5acd26139,1.7593766992070494
9350d55c1,1.7593766992070494
9fc79985d,1.7593766992070494
c586d79a1,1.7593766992070494
68ad815c8,1.7593766992070494
da215e99e,1.7593766992070494
1210d0271,1.7593766992070494
21b0a54cb,1.7593766992070494
2fb7c2443,1.7593766992070494
da35e792b,1.7593766992070494
869a169f9,1.7593766992070494
0987a65a1,1.7593766992070494
b06fe66ba,1.7593766992070494
ae87ebc42,1.7593766992070494
c8313d222,1.7593766992070494
f26589e57,1.7593766992070494
f5dde409b,1.7593766992070494
963bb53b1,1.7593766992070494
87d052df5,1.7593766992070494
1c89146b2,1.7593766992070494
84c4fe622,1.7593766992070494
cfff5b7c8,1.7593766992070494
cc7fb2857,1.7593766992070494
754c502dd,1.7593766992070494
3d390e8b9,1.7593766992070494
a531a4bf0,1.7593766992070494
ae846f332,1.7593766992070494
f944d9d43,1.7593766992070494
0f196b049,1.7593766992070494
c9028d46b,1.7593766992070494
98aa38e4e,1.7593766992070494
93e98252a,1.7593766992070494
34cc56e83,1.7593766992070494
54ba515ee,1.7593766992070494
a09ba0b15,1.7593766992070494
2b601ad67,1.7593766992070494
d0e4129cb,1.7593766992070494
10350ea43,1.7593766992070494
90f77ec55,1.7593766992070494
d196ca1fd,1.7593766992070494
15bba6b9e,1.7593766992070494
f6fac27c8,1.7593766992070494
4efd6d283,1.7593766992070494
fb02ef0ea,1.7593766992070494
d9a8615f3,1.7593766992070494
dbaff3010,1.7593766992070494
504502ce1,1.7593766992070494
467044c26,1.7593766992070494
39ebfbfd9,1.7593766992070494
96eb14eaf,1.7593766992070494
fe9ed417c,1.7593766992070494
a28ac1049,1.7593766992070494
2b21cd7d8,1.7593766992070494
2b6cef19e,1.7593766992070494
b54c15cae,1.7593766992070494
5ea313a8c,1.7593766992070494
66f57f2e5,1.7593766992070494
1352ddae5,1.7593766992070494
bba402827,1.7593766992070494
3b0cccd29,1.7593766992070494
9a5ff8c23,1.7593766992070494
1d1cafe32,1.7593766992070494
b87e3036b,1.7593766992070494
cb2cb460c,1.7593766992070494
5355ec916,1.7593766992070494
d74a5ca6d,1.7593766992070494
2a50e001c,1.7593766992070494
fb9e07326,1.7593766992070494
a04f3e320,1.7593766992070494
19122191d,1.7593766992070494
3a36fc3a2,1.7593766992070494
22196a84c,1.7593766992070494
86f843927,1.7593766992070494
b603ed95d,1.7593766992070494
4065efbb6,1.7593766992070494
783c50218,1.7593766992070494
4ffba44d3,1.7593766992070494
6b041d374,1.7593766992070494
9e0473c91,1.7593766992070494
ecd16fc60,1.7593766992070494
3c7c7e24c,1.7593766992070494
ce573744f,1.7593766992070494
bc694fc8f,1.7593766992070494
c7f70a49b,1.7593766992070494
664e2800e,1.7593766992070494
69831c049,1.7593766992070494
0d29ab7eb,1.7593766992070494
fbd6e0a0b,1.7593766992070494
ae28689a2,1.7593766992070494
c6e8b5b5c,1.7593766992070494
a2378b86a,1.7593766992070494
a4d1a8409,1.7593766992070494
1c4ea481e,1.7593766992070494
b07303fc6,1.7593766992070494
5e5894826,1.7593766992070494
d87dcac58,1.7593766992070494
1e81432e7,1.7593766992070494
e4a0d39b7,1.7593766992070494
cb36204f9,1.7593766992070494
a7f6de992,1.7593766992070494
01599af81,1.7593766992070494
316423a21,1.7593766992070494
45ffef194,1.7593766992070494
2e52b0c6a,1.7593766992070494
c506599c8,1.7593766992070494
70ee7950a,1.7593766992070494
15ecf7b68,1.7593766992070494
6377a6293,1.7593766992070494
2cc0fbc52,1.7593766992070494
7f71851ae,1.7593766992070494
99de8c2dc,1.7593766992070494
b05f4b229,1.7593766992070494
51b53eaec,1.7593766992070494
870bab627,1.7593766992070494
f614aac15,1.7593766992070494
b4353599c,1.7593766992070494
5e0834175,1.7593766992070494
7ac332a1d,1.7593766992070494
6d07828ca,1.7593766992070494
4a3248e89,1.7593766992070494
d334a588e,1.7593766992070494
36dbda4f6,1.7593766992070494
c15ac04ee,1.7593766992070494
2669d194f,1.7593766992070494
f684b0a96,1.7593766992070494
34d3974de,1.7593766992070494
dc5ba677f,1.7593766992070494
cde9c35e8,1.7593766992070494
e642315a5,1.7593766992070494
eb6bb7ce1,1.7593766992070494
ac2e428a9,1.7593766992070494
7a0d98f3c,1.7593766992070494
b9e9ec060,1.7593766992070494
22c933b9b,1.7593766992070494
7fa4fcee9,1.7593766992070494
3bfe540f1,1.7593766992070494
992e6d1d3,1.7593766992070494
32591c8b4,1.7593766992070494
43d70cc4d,1.7593766992070494
5b055c8ea,1.7593766992070494
5e0571f07,1.7593766992070494
5ee7de0be,1.7593766992070494
04e06920e,1.7593766992070494
fd5659511,1.7593766992070494
604ac0633,1.7593766992070494
6fa0b9dab,1.7593766992070494
e06b9f40f,1.7593766992070494
d95203ded,1.7593766992070494
1654ab770,1.7593766992070494
708471ebf,1.7593766992070494
c342e8709,1.7593766992070494
50722cac3,1.7593766992070494
f416800e9,1.7593766992070494
4758340d5,1.7593766992070494
ddc07c4d6,1.7593766992070494
bb425b41e,1.7593766992070494
ae41a98b6,1.7593766992070494
a84a800c6,1.7593766992070494
9a5273600,1.7593766992070494
8411096ec,1.7593766992070494
b281a62b9,1.7593766992070494
9678b95b7,1.7593766992070494
a185e35cc,1.7593766992070494
00fcf67e4,1.7593766992070494
87eb21c50,1.7593766992070494
0db8a9272,1.7593766992070494
ad327fcc0,1.7593766992070494
fa980a778,1.7593766992070494
e37b65992,1.7593766992070494
c8d90f7d7,1.7593766992070494
5779da33c,1.7593766992070494
95c85e227,1.7593766992070494
d98484125,1.7593766992070494
bf6f90180,1.7593766992070494
2a7a88ed3,1.7593766992070494
8f523faf2,1.7593766992070494
a8e562e8e,1.7593766992070494
6f29fbbc7,1.7593766992070494
939cb6e17,1.7593766992070494
ad566b17c,1.7593766992070494
85629e36a,1.7593766992070494
46dafc868,1.7593766992070494
90a742107,1.7593766992070494
a14a16089,1.7593766992070494
746cdb817,1.7593766992070494
e9235250f,1.7593766992070494
9f57a28e7,1.7593766992070494
8bdf6bc7e,1.7593766992070494
f25d9935c,1.7593766992070494
b5ad8afe0,1.7593766992070494
2308e2b29,1.7593766992070494
e4b2caa9f,1.7593766992070494
08b9ec4ae,1.7593766992070494
378ed28e0,1.7593766992070494
804d8b55b,1.7593766992070494
804dd7afe,1.7593766992070494
f88e61ae6,1.7593766992070494
5ca0b9b0c,1.7593766992070494
eb1cc0d9c,1.7593766992070494
397621ffa,1.7593766992070494
d0466eb58,1.7593766992070494
a80633823,1.7593766992070494
68322788b,1.7593766992070494
3f93a3272,1.7593766992070494
eeac16933,1.7593766992070494
f5179fb9c,1.7593766992070494
fd6347461,1.7593766992070494
9abaeaeba,1.7593766992070494
16a5bb8d2,1.7593766992070494
7d7182143,1.7593766992070494
be10df47c,1.7593766992070494
c1b95c2ec,1.7593766992070494
7d72d6787,1.7593766992070494
7d944fb0c,1.7593766992070494
ca8d565f1,1.7593766992070494
f006d9618,1.7593766992070494
6bda21fee,1.7593766992070494
0c9b5bcfa,1.7593766992070494
8b1372217,1.7593766992070494
2f9969eab,1.7593766992070494
52b347cdc,1.7593766992070494
c330f1a67,1.7593766992070494
4600aadcf,1.7593766992070494
d5308d8bc,1.7593766992070494
5beff147e,1.7593766992070494
97b1f84fc,1.7593766992070494
2c2d9f267,1.7593766992070494
37e85aa12,1.7593766992070494
1c779c188,1.7593766992070494
9f69ae59f,1.7593766992070494
3c20d1abb,1.7593766992070494
697a566f0,1.7593766992070494
940c3b22f,1.7593766992070494
58ad51def,1.7593766992070494
d83a59765,1.7593766992070494
2ace87cdd,1.7593766992070494
863de8a31,1.7593766992070494
bc4e3d600,1.7593766992070494
c66e2deb0,1.7593766992070494
b778ab129,1.7593766992070494
2306bf286,1.7593766992070494
c25851298,1.7593766992070494
bb37ae1db,1.7593766992070494
4a64e56e7,1.7593766992070494
943743753,1.7593766992070494
7df8788e8,1.7593766992070494
080540c81,1.7593766992070494
c377b9acf,1.7593766992070494
2a984552e,1.7593766992070494
a7e39d23d,1.7593766992070494
a117a5409,1.7593766992070494
6c578fe94,1.7593766992070494
83b36fa6c,1.7593766992070494
97428b646,1.7593766992070494
6e598606d,1.7593766992070494
7497a6bc9,1.7593766992070494
9118fd5ca,1.7593766992070494
e5649663e,1.7593766992070494
5ed0abe85,1.7593766992070494
8c32df8b3,1.7593766992070494
7ddac276f,1.7593766992070494
20854f8bf,1.7593766992070494
613325ad7,1.7593766992070494
5619c1297,1.7593766992070494
8a7fc9154,1.7593766992070494
e90ed19da,1.7593766992070494
ecd43a18b,1.7593766992070494
64d036163,1.7593766992070494
6c16efbb8,1.7593766992070494
833b35a7c,1.7593766992070494
5b91580ee,1.7593766992070494
76f135fa6,1.7593766992070494
c16d456a7,1.7593766992070494
88204c8b7,1.7593767226710408
f0bdb14ad,1.7593767921239336
30cef4483,1.7593769191220536
02dd79dd2,1.7593769191220536
78f7fcebd,1.7593772455965637
3658d3949,1.7593774530282706
d1e4fdebb,1.7593780976262945
798a8e92e,1.7593781304185094
1adc3dc1b,1.759378294007638
319e171fb,1.7593783779874315
186b87c05,1.759378942307308
d3b9b9a70,1.7593790718845077
16a4479e6,1.75937915674558
2cb73ede7,1.759379569386083
fca8c003b,1.7593799244008688
c55eb4392,1.7593801283816026
40ad014d1,1.759381457070064
c16bf5841,1.7593818711371974
5030aed26,1.7593826113599569
b517115d3,1.7593827689308434
1dd7bca9f,1.7593827910815887
3c556d78f,1.7593827928756287
6c7bf200b,1.7593827928756287
c75604498,1.7593829719203604
00ebe887d,1.7593832561431244
97b387235,1.7593833441995914
45713ba5f,1.7593833441995914
a5dfa7a30,1.7593834013108463
6ffeb3fdb,1.7593835633836161
493eeb973,1.7593838128035362
ce734c365,1.7593852113725064
083640132,1.7593852113725064
105233ed9,1.7593853226329887
354d9a875,1.759385556666869
adbe5fd20,1.7593872459554722
839c9da76,1.7593873270145162
dc5a8f1d8,1.7593883613650951
8348ea8d3,1.7593886891948693
ef6e31d6b,1.7593890969078343
95de610db,1.7593901076353138
de4e75360,1.7593912620903223
341daa7d1,1.759391525922199
c7c4d6096,1.7593916879710734
c1ad8b95a,1.7593918697309867
b46191036,1.7593925188428636
bf40c722d,1.7593930726081628
770d3a11c,1.759393352901154
e13b0c0aa,1.7593943199514386
22ed6dba3,1.7593978037771203
5580c77b0,1.7593978671405741
8016c4470,1.7593982912971298
e851264a5,1.7593982912971298
f1ab19e7a,1.7593984936414777
526a2282d,1.759398511212134
925ce0d9b,1.7593985512326886
a8cb14b00,1.7593985724519665
3908749a1,1.7593986134729755
85dcc913d,1.7593991839706478
2747680a8,1.7593994171054173
4e98771c9,1.7594002905287267
f950ac768,1.7594003251035952
73e591019,1.7594007161798935
232356685,1.7594015090850768
2fbc7a055,1.7594016345231203
50b2ed3a8,1.7594016984407475
ab8a614fa,1.759401962331947
67f9e982f,1.7594025400354856
ae72cba0a,1.759402688623563
91570fb11,1.759403063937047
455b51392,1.7594033057117864
d9fca2e1c,1.7594035388510922
7383ca731,1.7594035391087872
155912a6b,1.7594038844960815
260ff750c,1.7594044616936493
5b943716b,1.7594045981597217
c0f8422e1,1.7594049312879705
e171bccbe,1.759405143580853
4e22de94f,1.7594065013284923
1602cb35d,1.7594065650672026
a326c6a6c,1.7594067081239948
9ad654461,1.7594068508187068
10776252b,1.759408710336571
50c81fe9f,1.7594092968528763
9f05b2279,1.759409436166771
193a81dce,1.7594097839805074
2a2832b07,1.759410878717992
ebbd8432c,1.7594110998351007
d62a74f59,1.7594116342794228
739b1f317,1.7594118915393697
ffa903344,1.759412556706307
038cca913,1.7594127361031706
8e1dfcb94,1.7594132105290152
7b0d065a9,1.759414012241948
170b48e6b,1.75941441769499
25968f96e,1.7594145001482988
c5ba68ea4,1.7594150506441704
98dd5b0c6,1.7594158434717535
603e85eb7,1.7594169518136913
9a804f83c,1.7594169639899504
1b681c3f0,1.759417151912453
c380056bb,1.7594183743778518
2386963e4,1.759418379428217
dcda0db2c,1.7594188478676644
6f0248fcb,1.7594191829434225
7a91cb0bc,1.7594202427975227
be5c8f449,1.7594207527498626
b1bb8eac3,1.7594216135161962
e84eed5ae,1.759421628324497
df8466d2a,1.75942205804588
4b373b8a7,1.759422440283466
74c5d55dc,1.7594226711213514
d481882a1,1.7594229964055952
79c8119ae,1.7594234153877615
e23fe2e46,1.759423429358207
9f494676e,1.7594235161407676
acc4a8e68,1.7594236542545936
978975efd,1.7594237669580297
fe326ffa1,1.7594246204465784
45cda25bb,1.7594256276471787
489dde24b,1.7594256314105883
234664d1b,1.7594259170753708
572d36d31,1.759426817520182
1de1fda2c,1.759426900558454
59de861ff,1.759426900558454
f366072e4,1.7594272354275637
af1005a4f,1.7594292961637945
b7950e538,1.7594293213605174
1bf2dfd4a,1.759429399276046
a47434e94,1.759429580270635
1c873e4a6,1.759429617055487
8c615f784,1.7594297074454917
a246962f5,1.759430327604433
e32ad270b,1.7594303579043258
797fddbe0,1.7594307971020755
5b523eb92,1.7594308545028254
75e55b7a9,1.7594310811324254
6ae3c4017,1.7594315605857647
2a3ac7716,1.7594316780112422
ba6d66b1c,1.7594319648558185
b94360a3b,1.7594320311692617
3ebf86dd5,1.759433131031756
46300e98b,1.7594336884484219
dbf75ea9f,1.759434751152162
7ce55a1ce,1.7594353671718546
7f38dafa6,1.7594355378712634
6cf2d8705,1.7594355429631108
29eddc376,1.759435855301942
eb2a78609,1.7594373194441397
51d4053c7,1.7594375060626442
44dad5d70,1.7594375247097638
dbb8e3055,1.7594375785675287
82ce5b08f,1.7594390052626911
57e01acca,1.7594391218345544
0f81cc1d2,1.7594395619106464
9ddd6d137,1.759440335043545
7ad6b38bd,1.7594405365165713
3c9db4778,1.7594428567148999
c6776639f,1.7594431259857948
